benchmark,id,dataset,strategy,development_only,expected_sources,top5_chunk_ids,top5_sources,b0_b2_taxonomy,ANY@1,ALL@1,Legislation Hit@1,ANY@3,ALL@3,Legislation Hit@3,ANY@5,ALL@5,Legislation Hit@5,cross-law intrusion@5
M10E-A,gk009,4458,C2,True,4458/normal/5/a,4458-madde-5-a-chunk-001 | 4458-madde-5-chunk-001 | 4458-madde-227-chunk-001 | 4458-madde-62-chunk-001 | 4458-madde-228-chunk-001,4458/normal/5/a | 4458/normal/5 | 4458/normal/227 | 4458/normal/62 | 4458/normal/228,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk010,4458,B0,True,4458/normal/24,4458-madde-24-chunk-001 | 4458-madde-28-chunk-001 | 4458-madde-27-chunk-001 | 4458-madde-25-chunk-001 | 4458-madde-236-chunk-001,4458/normal/24 | 4458/normal/28 | 4458/normal/27 | 4458/normal/25 | 4458/normal/236,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk010,4458,B2,True,4458/normal/24,4458-madde-24-chunk-001 | 4458-madde-27-chunk-001 | 4458-madde-28-chunk-001 | 4458-madde-25-chunk-001 | 4458-madde-26-chunk-001,4458/normal/24 | 4458/normal/27 | 4458/normal/28 | 4458/normal/25 | 4458/normal/26,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk010,4458,C1,True,4458/normal/24,4458-madde-24-chunk-001 | 4458-madde-27-chunk-001 | 4458-madde-28-chunk-001 | 4458-madde-25-chunk-001 | 4458-madde-26-chunk-001,4458/normal/24 | 4458/normal/27 | 4458/normal/28 | 4458/normal/25 | 4458/normal/26,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk010,4458,C2,True,4458/normal/24,4458-madde-24-chunk-001 | 4458-madde-27-chunk-001 | 4458-madde-28-chunk-001 | 4458-madde-25-chunk-001 | 4458-madde-236-chunk-001,4458/normal/24 | 4458/normal/27 | 4458/normal/28 | 4458/normal/25 | 4458/normal/236,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk011,4458,B0,True,4458/normal/9,4458-madde-9-chunk-001 | 4458-madde-191-a-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-114-chunk-001 | 4458-madde-181-chunk-001,4458/normal/9 | 4458/normal/191/a | 4458/normal/198 | 4458/normal/114 | 4458/normal/181,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk011,4458,B2,True,4458/normal/9,4458-madde-9-chunk-001 | 4458-madde-191-a-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-194-chunk-001 | 4458-madde-114-chunk-001,4458/normal/9 | 4458/normal/191/a | 4458/normal/198 | 4458/normal/194 | 4458/normal/114,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk011,4458,C1,True,4458/normal/9,4458-madde-9-chunk-001 | 4458-madde-191-a-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-194-chunk-001 | 4458-madde-114-chunk-001,4458/normal/9 | 4458/normal/191/a | 4458/normal/198 | 4458/normal/194 | 4458/normal/114,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk011,4458,C2,True,4458/normal/9,4458-madde-9-chunk-001 | 4458-madde-191-a-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-194-chunk-001 | 4458-madde-114-chunk-001,4458/normal/9 | 4458/normal/191/a | 4458/normal/198 | 4458/normal/194 | 4458/normal/114,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk012,4458,B0,True,4458/normal/57,4458-madde-167-chunk-001 | 4458-madde-235-chunk-001 | 4458-madde-167-chunk-002 | 4458-madde-158-chunk-001 | 4458-madde-56-chunk-001,4458/normal/167 | 4458/normal/235 | 4458/normal/167 | 4458/normal/158 | 4458/normal/56,HYBRID RECOVERY,False,False,True,False,False,True,False,False,True,0.0
M10E-A,gk012,4458,B2,True,4458/normal/57,4458-madde-167-chunk-001 | 4458-madde-235-chunk-001 | 4458-madde-109-chunk-001 | 4458-madde-167-chunk-002 | 4458-madde-57-chunk-001,4458/normal/167 | 4458/normal/235 | 4458/normal/109 | 4458/normal/167 | 4458/normal/57,HYBRID RECOVERY,False,False,True,False,False,True,True,True,True,0.0
M10E-A,gk012,4458,C1,True,4458/normal/57,4458-madde-167-chunk-001 | 4458-madde-235-chunk-001 | 4458-madde-109-chunk-001 | 4458-madde-167-chunk-002 | 4458-madde-57-chunk-001,4458/normal/167 | 4458/normal/235 | 4458/normal/109 | 4458/normal/167 | 4458/normal/57,HYBRID RECOVERY,False,False,True,False,False,True,True,True,True,0.0
M10E-A,gk012,4458,C2,True,4458/normal/57,4458-madde-167-chunk-001 | 4458-madde-235-chunk-001 | 4458-madde-167-chunk-002 | 4458-madde-109-chunk-001 | 4458-madde-158-chunk-001,4458/normal/167 | 4458/normal/235 | 4458/normal/167 | 4458/normal/109 | 4458/normal/158,HYBRID RECOVERY,False,False,True,False,False,True,False,False,True,0.0
M10E-A,gk013,4458,B0,True,4458/normal/46,4458-madde-46-chunk-001 | 4458-madde-50-chunk-001 | 4458-madde-165-d-chunk-001 | 4458-madde-35-a-chunk-001 | 4458-madde-130-chunk-001,4458/normal/46 | 4458/normal/50 | 4458/normal/165/d | 4458/normal/35/a | 4458/normal/130,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk013,4458,B2,True,4458/normal/46,4458-madde-46-chunk-001 | 4458-madde-35-a-chunk-001 | 4458-madde-70-chunk-001 | 4458-madde-237-chunk-001 | 4458-madde-241-chunk-001,4458/normal/46 | 4458/normal/35/a | 4458/normal/70 | 4458/normal/237 | 4458/normal/241,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk013,4458,C1,True,4458/normal/46,4458-madde-46-chunk-001 | 4458-madde-35-a-chunk-001 | 4458-madde-70-chunk-001 | 4458-madde-237-chunk-001 | 4458-madde-241-chunk-001,4458/normal/46 | 4458/normal/35/a | 4458/normal/70 | 4458/normal/237 | 4458/normal/241,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk013,4458,C2,True,4458/normal/46,4458-madde-46-chunk-001 | 4458-madde-35-a-chunk-001 | 4458-madde-50-chunk-001 | 4458-madde-70-chunk-001 | 4458-madde-165-d-chunk-001,4458/normal/46 | 4458/normal/35/a | 4458/normal/50 | 4458/normal/70 | 4458/normal/165/d,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk014,4458,B0,True,4458/normal/167,4458-madde-78-chunk-001 | 4458-madde-161-chunk-001 | 4458-madde-121-chunk-001 | 4458-madde-158-chunk-001 | 4458-madde-113-chunk-001,4458/normal/78 | 4458/normal/161 | 4458/normal/121 | 4458/normal/158 | 4458/normal/113,BENIGN REORDERING,False,False,True,False,False,True,False,False,True,0.0
M10E-A,gk014,4458,B2,True,4458/normal/167,4458-madde-168-chunk-001 | 4458-madde-142-chunk-001 | 4458-madde-157-chunk-001 | 4458-madde-115-chunk-001 | 4458-madde-187-chunk-001,4458/normal/168 | 4458/normal/142 | 4458/normal/157 | 4458/normal/115 | 4458/normal/187,BENIGN REORDERING,False,False,True,False,False,True,False,False,True,0.0
M10E-A,gk014,4458,C1,True,4458/normal/167,4458-madde-78-chunk-001 | 4458-madde-168-chunk-001 | 4458-madde-142-chunk-001 | 4458-madde-157-chunk-001 | 4458-madde-115-chunk-001,4458/normal/78 | 4458/normal/168 | 4458/normal/142 | 4458/normal/157 | 4458/normal/115,BENIGN REORDERING,False,False,True,False,False,True,False,False,True,0.0
M10E-A,gk014,4458,C2,True,4458/normal/167,4458-madde-78-chunk-001 | 4458-madde-168-chunk-001 | 4458-madde-161-chunk-001 | 4458-madde-142-chunk-001 | 4458-madde-121-chunk-001,4458/normal/78 | 4458/normal/168 | 4458/normal/161 | 4458/normal/142 | 4458/normal/121,BENIGN REORDERING,False,False,True,False,False,True,False,False,True,0.0
M10E-A,gk015,4458,B0,True,4458/normal/168,4458-madde-170-chunk-001 | 4458-madde-146-chunk-001 | 4458-madde-121-chunk-001 | 4458-madde-142-chunk-001 | 4458-madde-168-chunk-001,4458/normal/170 | 4458/normal/146 | 4458/normal/121 | 4458/normal/142 | 4458/normal/168,HYBRID RECOVERY,False,False,True,False,False,True,True,True,True,0.0
M10E-A,gk015,4458,B2,True,4458/normal/168,4458-madde-121-chunk-001 | 4458-madde-168-chunk-001 | 4458-madde-142-chunk-001 | 4458-madde-186-chunk-001 | 4458-madde-146-chunk-001,4458/normal/121 | 4458/normal/168 | 4458/normal/142 | 4458/normal/186 | 4458/normal/146,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-A,gk015,4458,C1,True,4458/normal/168,4458-madde-170-chunk-001 | 4458-madde-121-chunk-001 | 4458-madde-168-chunk-001 | 4458-madde-142-chunk-001 | 4458-madde-186-chunk-001,4458/normal/170 | 4458/normal/121 | 4458/normal/168 | 4458/normal/142 | 4458/normal/186,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-A,gk015,4458,C2,True,4458/normal/168,4458-madde-170-chunk-001 | 4458-madde-121-chunk-001 | 4458-madde-146-chunk-001 | 4458-madde-168-chunk-001 | 4458-madde-142-chunk-001,4458/normal/170 | 4458/normal/121 | 4458/normal/146 | 4458/normal/168 | 4458/normal/142,HYBRID RECOVERY,False,False,True,False,False,True,True,True,True,0.0
M10E-A,gk016,4458,B0,True,4458/normal/191/a,4458-madde-191-a-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-114-chunk-001 | 4458-madde-82-chunk-001 | 4458-madde-126-chunk-001,4458/normal/191/a | 4458/normal/198 | 4458/normal/114 | 4458/normal/82 | 4458/normal/126,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk016,4458,B2,True,4458/normal/191/a,4458-madde-191-a-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-114-chunk-001 | 4458-madde-127-chunk-001 | 4458-madde-184-chunk-001,4458/normal/191/a | 4458/normal/198 | 4458/normal/114 | 4458/normal/127 | 4458/normal/184,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk016,4458,C1,True,4458/normal/191/a,4458-madde-191-a-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-114-chunk-001 | 4458-madde-127-chunk-001 | 4458-madde-184-chunk-001,4458/normal/191/a | 4458/normal/198 | 4458/normal/114 | 4458/normal/127 | 4458/normal/184,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk016,4458,C2,True,4458/normal/191/a,4458-madde-191-a-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-114-chunk-001 | 4458-madde-127-chunk-001 | 4458-madde-82-chunk-001,4458/normal/191/a | 4458/normal/198 | 4458/normal/114 | 4458/normal/127 | 4458/normal/82,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk017,4458,B0,True,4458/normal/24 | 4458/normal/27,4458-madde-24-chunk-001 | 4458-madde-25-chunk-001 | 4458-madde-27-chunk-001 | 4458-madde-26-chunk-001 | 4458-madde-28-chunk-001,4458/normal/24 | 4458/normal/25 | 4458/normal/27 | 4458/normal/26 | 4458/normal/28,BENIGN REORDERING,True,False,True,True,True,True,True,True,True,0.0
M10E-A,gk017,4458,B2,True,4458/normal/24 | 4458/normal/27,4458-madde-24-chunk-001 | 4458-madde-25-chunk-001 | 4458-madde-27-chunk-001 | 4458-madde-26-chunk-001 | 4458-madde-104-chunk-001,4458/normal/24 | 4458/normal/25 | 4458/normal/27 | 4458/normal/26 | 4458/normal/104,BENIGN REORDERING,True,False,True,True,True,True,True,True,True,0.0
M10E-A,gk017,4458,C1,True,4458/normal/24 | 4458/normal/27,4458-madde-24-chunk-001 | 4458-madde-25-chunk-001 | 4458-madde-27-chunk-001 | 4458-madde-26-chunk-001 | 4458-madde-104-chunk-001,4458/normal/24 | 4458/normal/25 | 4458/normal/27 | 4458/normal/26 | 4458/normal/104,BENIGN REORDERING,True,False,True,True,True,True,True,True,True,0.0
M10E-A,gk017,4458,C2,True,4458/normal/24 | 4458/normal/27,4458-madde-24-chunk-001 | 4458-madde-25-chunk-001 | 4458-madde-27-chunk-001 | 4458-madde-26-chunk-001 | 4458-madde-28-chunk-001,4458/normal/24 | 4458/normal/25 | 4458/normal/27 | 4458/normal/26 | 4458/normal/28,BENIGN REORDERING,True,False,True,True,True,True,True,True,True,0.0
M10E-A,gk018,4458,B0,True,4458/normal/35/a | 4458/normal/35/b,4458-madde-35-a-chunk-001 | 4458-madde-165-d-chunk-001 | 4458-madde-35-b-chunk-001 | 4458-madde-56-chunk-001 | 4458-madde-62-chunk-001,4458/normal/35/a | 4458/normal/165/d | 4458/normal/35/b | 4458/normal/56 | 4458/normal/62,BENIGN REORDERING,True,False,True,True,True,True,True,True,True,0.0
M10E-A,gk018,4458,B2,True,4458/normal/35/a | 4458/normal/35/b,4458-madde-35-a-chunk-001 | 4458-madde-165-d-chunk-001 | 4458-madde-35-b-chunk-001 | 4458-madde-165-a-chunk-001 | 4458-madde-237-chunk-001,4458/normal/35/a | 4458/normal/165/d | 4458/normal/35/b | 4458/normal/165/a | 4458/normal/237,BENIGN REORDERING,True,False,True,True,True,True,True,True,True,0.0
M10E-A,gk018,4458,C1,True,4458/normal/35/a | 4458/normal/35/b,4458-madde-35-a-chunk-001 | 4458-madde-165-d-chunk-001 | 4458-madde-35-b-chunk-001 | 4458-madde-165-a-chunk-001 | 4458-madde-237-chunk-001,4458/normal/35/a | 4458/normal/165/d | 4458/normal/35/b | 4458/normal/165/a | 4458/normal/237,BENIGN REORDERING,True,False,True,True,True,True,True,True,True,0.0
M10E-A,gk018,4458,C2,True,4458/normal/35/a | 4458/normal/35/b,4458-madde-35-a-chunk-001 | 4458-madde-165-d-chunk-001 | 4458-madde-35-b-chunk-001 | 4458-madde-165-a-chunk-001 | 4458-madde-56-chunk-001,4458/normal/35/a | 4458/normal/165/d | 4458/normal/35/b | 4458/normal/165/a | 4458/normal/56,BENIGN REORDERING,True,False,True,True,True,True,True,True,True,0.0
M10E-A,gk019,4458,B0,True,4458/normal/181 | 4458/normal/208,4458-madde-133-chunk-001 | 4458-madde-194-chunk-001 | 4458-madde-135-chunk-001 | 4458-madde-141-chunk-001 | 4458-madde-168-chunk-001,4458/normal/133 | 4458/normal/194 | 4458/normal/135 | 4458/normal/141 | 4458/normal/168,BENIGN REORDERING,False,False,True,False,False,True,False,False,True,0.0
M10E-A,gk019,4458,B2,True,4458/normal/181 | 4458/normal/208,4458-madde-133-chunk-001 | 4458-madde-168-chunk-001 | 4458-madde-184-chunk-001 | 4458-madde-141-chunk-001 | 4458-madde-134-chunk-001,4458/normal/133 | 4458/normal/168 | 4458/normal/184 | 4458/normal/141 | 4458/normal/134,BENIGN REORDERING,False,False,True,False,False,True,False,False,True,0.0
M10E-A,gk019,4458,C1,True,4458/normal/181 | 4458/normal/208,4458-madde-133-chunk-001 | 4458-madde-168-chunk-001 | 4458-madde-184-chunk-001 | 4458-madde-141-chunk-001 | 4458-madde-134-chunk-001,4458/normal/133 | 4458/normal/168 | 4458/normal/184 | 4458/normal/141 | 4458/normal/134,BENIGN REORDERING,False,False,True,False,False,True,False,False,True,0.0
M10E-A,gk019,4458,C2,True,4458/normal/181 | 4458/normal/208,4458-madde-133-chunk-001 | 4458-madde-168-chunk-001 | 4458-madde-194-chunk-001 | 4458-madde-184-chunk-001 | 4458-madde-135-chunk-001,4458/normal/133 | 4458/normal/168 | 4458/normal/194 | 4458/normal/184 | 4458/normal/135,BENIGN REORDERING,False,False,True,False,False,True,False,False,True,0.0
M10E-A,gk020,4458,B0,True,4458/normal/234 | 4458/normal/241,5326-madde-28-chunk-001 | 5326-madde-43-a-chunk-001 | 5326-madde-15-chunk-001 | 5326-madde-32-chunk-001 | 5326-madde-41-chunk-001,5326/normal/28 | 5326/normal/43/a | 5326/normal/15 | 5326/normal/32 | 5326/normal/41,BENIGN REORDERING,False,False,False,False,False,False,False,False,False,1.0
M10E-A,gk020,4458,B2,True,4458/normal/234 | 4458/normal/241,5326-madde-32-chunk-001 | 4458-madde-235-chunk-002 | 5326-madde-41-chunk-001 | 4458-madde-236-chunk-001 | 5326-madde-15-chunk-001,5326/normal/32 | 4458/normal/235 | 5326/normal/41 | 4458/normal/236 | 5326/normal/15,BENIGN REORDERING,False,False,False,False,False,True,False,False,True,0.6
M10E-A,gk020,4458,C1,True,4458/normal/234 | 4458/normal/241,5326-madde-28-chunk-001 | 5326-madde-32-chunk-001 | 4458-madde-235-chunk-002 | 5326-madde-41-chunk-001 | 4458-madde-236-chunk-001,5326/normal/28 | 5326/normal/32 | 4458/normal/235 | 5326/normal/41 | 4458/normal/236,BENIGN REORDERING,False,False,False,False,False,True,False,False,True,0.6
M10E-A,gk020,4458,C2,True,4458/normal/234 | 4458/normal/241,5326-madde-28-chunk-001 | 5326-madde-32-chunk-001 | 5326-madde-43-a-chunk-001 | 4458-madde-235-chunk-002 | 5326-madde-15-chunk-001,5326/normal/28 | 5326/normal/32 | 5326/normal/43/a | 4458/normal/235 | 5326/normal/15,BENIGN REORDERING,False,False,False,False,False,False,False,False,True,0.8
M10E-A,gk021,4458,B0,True,4458/normal/165/b | 4458/normal/165/c,4458-madde-165-a-chunk-001 | 4458-madde-35-a-chunk-001 | 4458-madde-165-b-chunk-001 | 4458-madde-165-c-chunk-001 | 4458-madde-62-chunk-001,4458/normal/165/a | 4458/normal/35/a | 4458/normal/165/b | 4458/normal/165/c | 4458/normal/62,HYBRID RECOVERY,False,False,True,True,False,True,True,True,True,0.0
M10E-A,gk021,4458,B2,True,4458/normal/165/b | 4458/normal/165/c,4458-madde-165-a-chunk-001 | 4458-madde-165-c-chunk-001 | 4458-madde-165-b-chunk-001 | 4458-madde-35-a-chunk-001 | 4458-madde-35-c-chunk-001,4458/normal/165/a | 4458/normal/165/c | 4458/normal/165/b | 4458/normal/35/a | 4458/normal/35/c,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-A,gk021,4458,C1,True,4458/normal/165/b | 4458/normal/165/c,4458-madde-165-a-chunk-001 | 4458-madde-165-c-chunk-001 | 4458-madde-165-b-chunk-001 | 4458-madde-35-a-chunk-001 | 4458-madde-35-c-chunk-001,4458/normal/165/a | 4458/normal/165/c | 4458/normal/165/b | 4458/normal/35/a | 4458/normal/35/c,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-A,gk021,4458,C2,True,4458/normal/165/b | 4458/normal/165/c,4458-madde-165-a-chunk-001 | 4458-madde-165-c-chunk-001 | 4458-madde-35-a-chunk-001 | 4458-madde-165-b-chunk-001 | 4458-madde-62-chunk-001,4458/normal/165/a | 4458/normal/165/c | 4458/normal/35/a | 4458/normal/165/b | 4458/normal/62,HYBRID RECOVERY,False,False,True,True,False,True,True,True,True,0.0
M10E-A,gk022,4458,B0,True,4458/islenemeyen_hukum/1 | 4458/normal/5/a,4458-madde-5-a-chunk-001 | 4458-madde-227-chunk-001 | 4458-gecici-madde-6-chunk-002 | 4458-madde-228-chunk-001 | 4458-gecici-madde-5-chunk-001,4458/normal/5/a | 4458/normal/227 | 4458/gecici/6 | 4458/normal/228 | 4458/gecici/5,HYBRID RECOVERY | MULTI-SOURCE COMPLETENESS GAIN,True,False,True,True,False,True,True,False,True,0.0
M10E-A,gk022,4458,B2,True,4458/islenemeyen_hukum/1 | 4458/normal/5/a,4458-madde-5-a-chunk-001 | 4458-gecici-madde-6-chunk-002 | 4458-islenemeyen-hukum-gecici-madde-1-chunk-001 | 4458-madde-10-chunk-001 | 4458-madde-227-chunk-001,4458/normal/5/a | 4458/gecici/6 | 4458/islenemeyen_hukum/1 | 4458/normal/10 | 4458/normal/227,HYBRID RECOVERY | MULTI-SOURCE COMPLETENESS GAIN,True,False,True,True,True,True,True,True,True,0.0
M10E-A,gk022,4458,C1,True,4458/islenemeyen_hukum/1 | 4458/normal/5/a,4458-madde-5-a-chunk-001 | 4458-gecici-madde-6-chunk-002 | 4458-islenemeyen-hukum-gecici-madde-1-chunk-001 | 4458-madde-10-chunk-001 | 4458-madde-227-chunk-001,4458/normal/5/a | 4458/gecici/6 | 4458/islenemeyen_hukum/1 | 4458/normal/10 | 4458/normal/227,HYBRID RECOVERY | MULTI-SOURCE COMPLETENESS GAIN,True,False,True,True,True,True,True,True,True,0.0
M10E-A,gk022,4458,C2,True,4458/islenemeyen_hukum/1 | 4458/normal/5/a,4458-madde-5-a-chunk-001 | 4458-gecici-madde-6-chunk-002 | 4458-madde-227-chunk-001 | 4458-islenemeyen-hukum-gecici-madde-1-chunk-001 | 4458-madde-228-chunk-001,4458/normal/5/a | 4458/gecici/6 | 4458/normal/227 | 4458/islenemeyen_hukum/1 | 4458/normal/228,HYBRID RECOVERY | MULTI-SOURCE COMPLETENESS GAIN,True,False,True,True,False,True,True,True,True,0.0
M10E-A,gk023,4458,B0,True,4458/gecici/9,4458-madde-180-chunk-001 | 4458-gecici-madde-9-chunk-001 | 4458-madde-235-chunk-001 | 4458-madde-45-chunk-001 | 4458-gecici-madde-10-chunk-001,4458/normal/180 | 4458/gecici/9 | 4458/normal/235 | 4458/normal/45 | 4458/gecici/10,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-A,gk023,4458,B2,True,4458/gecici/9,4458-gecici-madde-9-chunk-001 | 4458-madde-180-chunk-001 | 4458-gecici-madde-10-chunk-001 | 4458-madde-39-chunk-001 | 4458-madde-235-chunk-001,4458/gecici/9 | 4458/normal/180 | 4458/gecici/10 | 4458/normal/39 | 4458/normal/235,HYBRID RECOVERY,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk023,4458,C1,True,4458/gecici/9,4458-madde-180-chunk-001 | 4458-gecici-madde-9-chunk-001 | 4458-gecici-madde-10-chunk-001 | 4458-madde-39-chunk-001 | 4458-madde-235-chunk-001,4458/normal/180 | 4458/gecici/9 | 4458/gecici/10 | 4458/normal/39 | 4458/normal/235,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-A,gk023,4458,C2,True,4458/gecici/9,4458-madde-180-chunk-001 | 4458-gecici-madde-9-chunk-001 | 4458-madde-235-chunk-001 | 4458-gecici-madde-10-chunk-001 | 4458-madde-45-chunk-001,4458/normal/180 | 4458/gecici/9 | 4458/normal/235 | 4458/gecici/10 | 4458/normal/45,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-A,gk024,4458,B0,True,4458/normal/202,4458-madde-202-chunk-001 | 4458-madde-205-chunk-001 | 4458-madde-60-chunk-001 | 4458-madde-85-chunk-001 | 4458-madde-225-chunk-001,4458/normal/202 | 4458/normal/205 | 4458/normal/60 | 4458/normal/85 | 4458/normal/225,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk024,4458,B2,True,4458/normal/202,4458-madde-202-chunk-001 | 4458-madde-205-chunk-001 | 4458-madde-60-chunk-001 | 4458-madde-85-chunk-001 | 4458-madde-56-chunk-001,4458/normal/202 | 4458/normal/205 | 4458/normal/60 | 4458/normal/85 | 4458/normal/56,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk024,4458,C1,True,4458/normal/202,4458-madde-202-chunk-001 | 4458-madde-205-chunk-001 | 4458-madde-60-chunk-001 | 4458-madde-85-chunk-001 | 4458-madde-56-chunk-001,4458/normal/202 | 4458/normal/205 | 4458/normal/60 | 4458/normal/85 | 4458/normal/56,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk024,4458,C2,True,4458/normal/202,4458-madde-202-chunk-001 | 4458-madde-205-chunk-001 | 4458-madde-60-chunk-001 | 4458-madde-85-chunk-001 | 4458-madde-225-chunk-001,4458/normal/202 | 4458/normal/205 | 4458/normal/60 | 4458/normal/85 | 4458/normal/225,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk025,4458,B0,True,4458/gecici/5,4458-madde-230-chunk-001 | 4458-madde-41-chunk-001 | 4458-gecici-madde-2-chunk-001 | 4458-gecici-madde-5-chunk-001 | 4458-madde-76-chunk-001,4458/normal/230 | 4458/normal/41 | 4458/gecici/2 | 4458/gecici/5 | 4458/normal/76,HYBRID RECOVERY,False,False,True,False,False,True,True,True,True,0.0
M10E-A,gk025,4458,B2,True,4458/gecici/5,4458-gecici-madde-5-chunk-001 | 4458-gecici-madde-2-chunk-001 | 4458-madde-82-chunk-001 | 4458-madde-62-chunk-001 | 4458-madde-230-chunk-001,4458/gecici/5 | 4458/gecici/2 | 4458/normal/82 | 4458/normal/62 | 4458/normal/230,HYBRID RECOVERY,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk025,4458,C1,True,4458/gecici/5,4458-madde-230-chunk-001 | 4458-gecici-madde-5-chunk-001 | 4458-gecici-madde-2-chunk-001 | 4458-madde-82-chunk-001 | 4458-madde-62-chunk-001,4458/normal/230 | 4458/gecici/5 | 4458/gecici/2 | 4458/normal/82 | 4458/normal/62,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-A,gk025,4458,C2,True,4458/gecici/5,4458-madde-230-chunk-001 | 4458-gecici-madde-5-chunk-001 | 4458-madde-41-chunk-001 | 4458-gecici-madde-2-chunk-001 | 4458-madde-76-chunk-001,4458/normal/230 | 4458/gecici/5 | 4458/normal/41 | 4458/gecici/2 | 4458/normal/76,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-A,gk026,4458,B0,True,4458/gecici/6,4458-gecici-madde-6-chunk-001 | 4458-gecici-madde-6-chunk-002 | 4458-madde-230-chunk-001 | 4458-madde-227-chunk-001 | 4458-madde-233-chunk-001,4458/gecici/6 | 4458/gecici/6 | 4458/normal/230 | 4458/normal/227 | 4458/normal/233,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk026,4458,B2,True,4458/gecici/6,4458-gecici-madde-6-chunk-001 | 4458-gecici-madde-6-chunk-002 | 4458-madde-227-chunk-001 | 4458-madde-226-chunk-001 | 4458-madde-213-chunk-001,4458/gecici/6 | 4458/gecici/6 | 4458/normal/227 | 4458/normal/226 | 4458/normal/213,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk026,4458,C1,True,4458/gecici/6,4458-gecici-madde-6-chunk-001 | 4458-gecici-madde-6-chunk-002 | 4458-madde-227-chunk-001 | 4458-madde-226-chunk-001 | 4458-madde-213-chunk-001,4458/gecici/6 | 4458/gecici/6 | 4458/normal/227 | 4458/normal/226 | 4458/normal/213,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk026,4458,C2,True,4458/gecici/6,4458-gecici-madde-6-chunk-001 | 4458-gecici-madde-6-chunk-002 | 4458-madde-230-chunk-001 | 4458-madde-227-chunk-001 | 4458-madde-233-chunk-001,4458/gecici/6 | 4458/gecici/6 | 4458/normal/230 | 4458/normal/227 | 4458/normal/233,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk027,4458,B0,True,4458/normal/108,4458-madde-133-chunk-001 | 4458-madde-119-chunk-001 | 4458-madde-108-chunk-001 | 4458-madde-194-chunk-001 | 4458-madde-114-chunk-001,4458/normal/133 | 4458/normal/119 | 4458/normal/108 | 4458/normal/194 | 4458/normal/114,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
