id,question,variant,rank,chunk_id,document_source_key,document_id,distance,article_title,expected_sources,first_expected_source_rank,all_expected_sources_recovered_by_rank
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,G0,47,4458-madde-48-chunk-001,4458_gumruk_kanunu/normal/48,4458_gumruk_kanunu,1.0958075523376465,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,G0,48,5607-madde-25-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/25,5607_kacakcilikla_mucadele_kanunu,1.1003100872039795,Yürürlükten kaldırılan hükümler,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,G0,49,4458-madde-13-chunk-001,4458_gumruk_kanunu/normal/13,4458_gumruk_kanunu,1.1046459674835205,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,G0,50,5607-madde-8-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/8,5607_kacakcilikla_mucadele_kanunu,1.1090011596679688,Tekerrür,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,1,5607-gecici-madde-7-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/7,5607_kacakcilikla_mucadele_kanunu,0.6900359392166138,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,2,5607-gecici-madde-14-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/14,5607_kacakcilikla_mucadele_kanunu,0.9331989884376526,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,3,5607-madde-26-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/26,5607_kacakcilikla_mucadele_kanunu,0.936438798904419,Yürürlük,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,4,5607-gecici-madde-15-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/15,5607_kacakcilikla_mucadele_kanunu,0.9376212358474731,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,5,5607-gecici-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/10,5607_kacakcilikla_mucadele_kanunu,0.9424566030502319,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,6,5607-gecici-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/11,5607_kacakcilikla_mucadele_kanunu,0.9532674551010132,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,7,5607-gecici-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/5,5607_kacakcilikla_mucadele_kanunu,0.9632304906845093,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,8,5607-gecici-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/12,5607_kacakcilikla_mucadele_kanunu,0.9822474718093872,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,9,5607-gecici-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/6,5607_kacakcilikla_mucadele_kanunu,0.9941256642341614,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,10,5607-gecici-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/13,5607_kacakcilikla_mucadele_kanunu,1.001591682434082,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,11,5607-gecici-madde-1-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/1,5607_kacakcilikla_mucadele_kanunu,1.0076733827590942,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,12,5607-gecici-madde-2-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/2,5607_kacakcilikla_mucadele_kanunu,1.0374870300292969,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,13,5607-madde-27-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/27,5607_kacakcilikla_mucadele_kanunu,1.0406789779663086,Yürütme,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,14,5607-gecici-madde-8-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/8,5607_kacakcilikla_mucadele_kanunu,1.0563569068908691,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,15,5607-gecici-madde-9-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/9,5607_kacakcilikla_mucadele_kanunu,1.062894582748413,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,16,5607-gecici-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/3,5607_kacakcilikla_mucadele_kanunu,1.065617561340332,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,17,5607-madde-3-chunk-003,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,1.0939139127731323,Kaçakçılık suçları,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,18,5607-madde-25-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/25,5607_kacakcilikla_mucadele_kanunu,1.1009265184402466,Yürürlükten kaldırılan hükümler,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,19,5607-madde-8-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/8,5607_kacakcilikla_mucadele_kanunu,1.109623670578003,Tekerrür,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,20,5607-madde-17-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/17,5607_kacakcilikla_mucadele_kanunu,1.1152493953704834,Yetkili merciler,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,21,5607-gecici-madde-4-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/4,5607_kacakcilikla_mucadele_kanunu,1.1283897161483765,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,22,5607-madde-21-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/21,5607_kacakcilikla_mucadele_kanunu,1.1347858905792236,Kontrollü teslimat,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,23,5607-madde-4-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/4,5607_kacakcilikla_mucadele_kanunu,1.1365716457366943,Nitelikli haller,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,24,5607-madde-16-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16,5607_kacakcilikla_mucadele_kanunu,1.1411197185516357,Tasfiye,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,25,5607-madde-14-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/14,5607_kacakcilikla_mucadele_kanunu,1.150672197341919,Mülkiyetin kamuya geçirilmesi,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,26,5607-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/10,5607_kacakcilikla_mucadele_kanunu,1.1526325941085815,Kaçak eşya naklinde kullanılan taşıta elkoyma,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,27,5607-madde-7-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/7,5607_kacakcilikla_mucadele_kanunu,1.1542572975158691,Deniz taşıtları,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,28,5607-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/6,5607_kacakcilikla_mucadele_kanunu,1.1567341089248657,Yolcu beraberinde getirilen kaçak eşya,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,29,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,1.1571637392044067,Elkonulan eşyanın muhafazası,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,30,5607-madde-3-chunk-002,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,1.161474585533142,Kaçakçılık suçları,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,31,5607-madde-24-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/24,5607_kacakcilikla_mucadele_kanunu,1.1725425720214844,Kriminal laboratuvar,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,32,5607-madde-18-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/18,5607_kacakcilikla_mucadele_kanunu,1.1855664253234863,Davaya katılma,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,33,5607-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,1.189629077911377,Kaçakçılık suçları,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,34,5607-madde-1-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/1,5607_kacakcilikla_mucadele_kanunu,1.192685604095459,Amaç,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,35,5607-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/12,5607_kacakcilikla_mucadele_kanunu,1.1953222751617432,Yasak eşyanın geri gönderilmesi,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,36,5607-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,1.2014228105545044,Müsadere,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,37,5607-madde-9-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/9,5607_kacakcilikla_mucadele_kanunu,1.202392578125,Arama ve elkoyma,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,38,5607-madde-2-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/2,5607_kacakcilikla_mucadele_kanunu,1.2024316787719727,Tanımlar,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,39,5607-madde-16-a-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16/a,5607_kacakcilikla_mucadele_kanunu,1.206221342086792,Kaçak akaryakıtın tasfiyesi,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,40,5607-madde-19-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/19,5607_kacakcilikla_mucadele_kanunu,1.2067451477050781,"Kaçakçılığı önleme, izleme ve araştırmakla görevli olanlar",5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,41,5607-madde-20-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/20,5607_kacakcilikla_mucadele_kanunu,1.207585096359253,Tutanaklar,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,42,5607-madde-15-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/15,5607_kacakcilikla_mucadele_kanunu,1.2383465766906738,Kaim değer,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,43,5607-madde-22-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/22,5607_kacakcilikla_mucadele_kanunu,1.2409813404083252,Silâh kullanma yetkisi,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,44,5607-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/5,5607_kacakcilikla_mucadele_kanunu,1.2425822019577026,Etkin pişmanlık,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,45,5607-madde-23-chunk-002,5607_kacakcilikla_mucadele_kanunu/normal/23,5607_kacakcilikla_mucadele_kanunu,1.2599868774414062,İkramiyeler,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O1,46,5607-madde-23-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/23,5607_kacakcilikla_mucadele_kanunu,1.2657583951950073,İkramiyeler,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,1,5607-gecici-madde-7-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/7,5607_kacakcilikla_mucadele_kanunu,0.2445124238729477,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,2,5607-gecici-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/5,5607_kacakcilikla_mucadele_kanunu,0.47175976634025574,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,3,5607-gecici-madde-1-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/1,5607_kacakcilikla_mucadele_kanunu,0.4844839572906494,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,4,5607-gecici-madde-14-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/14,5607_kacakcilikla_mucadele_kanunu,0.5092684030532837,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,5,5607-madde-26-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/26,5607_kacakcilikla_mucadele_kanunu,0.5121060609817505,Yürürlük,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,6,5607-gecici-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/12,5607_kacakcilikla_mucadele_kanunu,0.5397776365280151,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,7,5607-gecici-madde-2-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/2,5607_kacakcilikla_mucadele_kanunu,0.5428436994552612,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,8,5607-madde-27-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/27,5607_kacakcilikla_mucadele_kanunu,0.5602133870124817,Yürütme,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,9,5607-gecici-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/10,5607_kacakcilikla_mucadele_kanunu,0.5662857294082642,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,10,5607-madde-25-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/25,5607_kacakcilikla_mucadele_kanunu,0.5699703097343445,Yürürlükten kaldırılan hükümler,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,11,5607-madde-17-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/17,5607_kacakcilikla_mucadele_kanunu,0.5996726155281067,Yetkili merciler,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,12,5607-madde-1-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/1,5607_kacakcilikla_mucadele_kanunu,0.6047952175140381,Amaç,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,13,5607-gecici-madde-15-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/15,5607_kacakcilikla_mucadele_kanunu,0.608832836151123,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,14,5607-gecici-madde-9-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/9,5607_kacakcilikla_mucadele_kanunu,0.6206550598144531,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,15,5607-gecici-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/3,5607_kacakcilikla_mucadele_kanunu,0.6250728964805603,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,16,5607-madde-8-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/8,5607_kacakcilikla_mucadele_kanunu,0.6274233460426331,Tekerrür,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,17,5607-gecici-madde-8-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/8,5607_kacakcilikla_mucadele_kanunu,0.6307213306427002,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,18,5607-madde-18-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/18,5607_kacakcilikla_mucadele_kanunu,0.6338977813720703,Davaya katılma,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,19,5607-gecici-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/6,5607_kacakcilikla_mucadele_kanunu,0.6347535848617554,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,20,5607-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/6,5607_kacakcilikla_mucadele_kanunu,0.652408242225647,Yolcu beraberinde getirilen kaçak eşya,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,21,5607-gecici-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/11,5607_kacakcilikla_mucadele_kanunu,0.6578793525695801,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,22,5607-madde-14-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/14,5607_kacakcilikla_mucadele_kanunu,0.6624898910522461,Mülkiyetin kamuya geçirilmesi,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,23,5607-gecici-madde-4-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/4,5607_kacakcilikla_mucadele_kanunu,0.6724585890769958,,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,24,5607-madde-3-chunk-003,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,0.6734024286270142,Kaçakçılık suçları,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,O2,25,5607-madde-9-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/9,5607_kacakcilikla_mucadele_kanunu,0.676173210144043,Arama ve elkoyma,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,1
