id,question,expected_sources,expected_document_ids,rank,chunk_id,document_source_key,document_id,distance,article_id,article_title,source_path,top1_document_id,top1_document_expected,expected_document_top3,expected_document_top5,A_complete_top5_miss,B_partial_multi_source_miss,C_correct_document_wrong_articles,D_wrong_document_intrusion,missing_sources,source_any@1,source_any@3,source_any@5,source_all@1,source_all@3,source_all@5,document_hit@1,document_hit@3,document_hit@5,document_all@1,document_all@3,document_all@5,document_intrusion@1,document_intrusion@3,document_intrusion@5
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,5607_kacakcilikla_mucadele_kanunu/normal/7,5607_kacakcilikla_mucadele_kanunu,4,4458-madde-34-chunk-001,4458_gumruk_kanunu/normal/34,4458_gumruk_kanunu,0.8772742748260498,4458-madde-34,,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.6
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,5607_kacakcilikla_mucadele_kanunu/normal/7,5607_kacakcilikla_mucadele_kanunu,5,5607-madde-22-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/22,5607_kacakcilikla_mucadele_kanunu,0.8790954351425171,5607-madde-22,Silâh kullanma yetkisi,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.6
k5607-011,"Kaçak eşya, silah, mühimmat, patlayıcı veya uyuşturucu bulunduğundan şüphe edilen kap, ambalaj, taşıma aracı ve kişiler üzerindeki arama ve elkoyma hangi kanuna göre yapılır?",5607_kacakcilikla_mucadele_kanunu/normal/9,5607_kacakcilikla_mucadele_kanunu,1,5607-madde-9-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/9,5607_kacakcilikla_mucadele_kanunu,0.5868660807609558,5607-madde-9,Arama ve elkoyma,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-011,"Kaçak eşya, silah, mühimmat, patlayıcı veya uyuşturucu bulunduğundan şüphe edilen kap, ambalaj, taşıma aracı ve kişiler üzerindeki arama ve elkoyma hangi kanuna göre yapılır?",5607_kacakcilikla_mucadele_kanunu/normal/9,5607_kacakcilikla_mucadele_kanunu,2,5607-madde-2-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/2,5607_kacakcilikla_mucadele_kanunu,0.749894917011261,5607-madde-2,Tanımlar,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-011,"Kaçak eşya, silah, mühimmat, patlayıcı veya uyuşturucu bulunduğundan şüphe edilen kap, ambalaj, taşıma aracı ve kişiler üzerindeki arama ve elkoyma hangi kanuna göre yapılır?",5607_kacakcilikla_mucadele_kanunu/normal/9,5607_kacakcilikla_mucadele_kanunu,3,5607-gecici-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/6,5607_kacakcilikla_mucadele_kanunu,0.7499246001243591,5607-gecici-madde-6,,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-011,"Kaçak eşya, silah, mühimmat, patlayıcı veya uyuşturucu bulunduğundan şüphe edilen kap, ambalaj, taşıma aracı ve kişiler üzerindeki arama ve elkoyma hangi kanuna göre yapılır?",5607_kacakcilikla_mucadele_kanunu/normal/9,5607_kacakcilikla_mucadele_kanunu,4,5607-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/10,5607_kacakcilikla_mucadele_kanunu,0.7585372924804688,5607-madde-10,Kaçak eşya naklinde kullanılan taşıta elkoyma,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-011,"Kaçak eşya, silah, mühimmat, patlayıcı veya uyuşturucu bulunduğundan şüphe edilen kap, ambalaj, taşıma aracı ve kişiler üzerindeki arama ve elkoyma hangi kanuna göre yapılır?",5607_kacakcilikla_mucadele_kanunu/normal/9,5607_kacakcilikla_mucadele_kanunu,5,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,0.7615490555763245,5607-madde-11,Elkonulan eşyanın muhafazası,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-012,Kaçakçılık suçlarında kullanılan taşıta hangi şartlarda elkonulur ve elkonulan taşıtın müsadere edilebilmesi bakımından hangi bağlantılı durumlar önem taşır?,5607_kacakcilikla_mucadele_kanunu/normal/10 | 5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,1,5607-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/10,5607_kacakcilikla_mucadele_kanunu,0.6158590912818909,5607-madde-10,Kaçak eşya naklinde kullanılan taşıta elkoyma,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-012,Kaçakçılık suçlarında kullanılan taşıta hangi şartlarda elkonulur ve elkonulan taşıtın müsadere edilebilmesi bakımından hangi bağlantılı durumlar önem taşır?,5607_kacakcilikla_mucadele_kanunu/normal/10 | 5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,2,5607-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,0.7457725405693054,5607-madde-13,Müsadere,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-012,Kaçakçılık suçlarında kullanılan taşıta hangi şartlarda elkonulur ve elkonulan taşıtın müsadere edilebilmesi bakımından hangi bağlantılı durumlar önem taşır?,5607_kacakcilikla_mucadele_kanunu/normal/10 | 5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,3,5607-gecici-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/11,5607_kacakcilikla_mucadele_kanunu,0.7654498219490051,5607-gecici-madde-11,,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-012,Kaçakçılık suçlarında kullanılan taşıta hangi şartlarda elkonulur ve elkonulan taşıtın müsadere edilebilmesi bakımından hangi bağlantılı durumlar önem taşır?,5607_kacakcilikla_mucadele_kanunu/normal/10 | 5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,4,5607-gecici-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/10,5607_kacakcilikla_mucadele_kanunu,0.7750679850578308,5607-gecici-madde-10,,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-012,Kaçakçılık suçlarında kullanılan taşıta hangi şartlarda elkonulur ve elkonulan taşıtın müsadere edilebilmesi bakımından hangi bağlantılı durumlar önem taşır?,5607_kacakcilikla_mucadele_kanunu/normal/10 | 5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,5,5607-madde-16-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16,5607_kacakcilikla_mucadele_kanunu,0.7882362604141235,5607-madde-16,Tasfiye,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-013,Kaçak şüphesiyle elkonulan eşya ile alıkonulan taşıtların gümrük idaresine tesliminde hangi ayırt edici bilgileri içeren tutanak düzenlenir?,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,1,5607-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/10,5607_kacakcilikla_mucadele_kanunu,0.7616958618164062,5607-madde-10,Kaçak eşya naklinde kullanılan taşıta elkoyma,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,True,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.6
k5607-013,Kaçak şüphesiyle elkonulan eşya ile alıkonulan taşıtların gümrük idaresine tesliminde hangi ayırt edici bilgileri içeren tutanak düzenlenir?,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,2,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,0.7914840579032898,5607-madde-11,Elkonulan eşyanın muhafazası,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,True,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.6
k5607-013,Kaçak şüphesiyle elkonulan eşya ile alıkonulan taşıtların gümrük idaresine tesliminde hangi ayırt edici bilgileri içeren tutanak düzenlenir?,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,3,4458-madde-180-chunk-001,4458_gumruk_kanunu/normal/180,4458_gumruk_kanunu,0.8057103157043457,4458-madde-180,,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,True,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.6
k5607-013,Kaçak şüphesiyle elkonulan eşya ile alıkonulan taşıtların gümrük idaresine tesliminde hangi ayırt edici bilgileri içeren tutanak düzenlenir?,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,4,4458-madde-235-chunk-001,4458_gumruk_kanunu/normal/235,4458_gumruk_kanunu,0.8125775456428528,4458-madde-235,,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,True,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.6
k5607-013,Kaçak şüphesiyle elkonulan eşya ile alıkonulan taşıtların gümrük idaresine tesliminde hangi ayırt edici bilgileri içeren tutanak düzenlenir?,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,5,4458-madde-198-chunk-001,4458_gumruk_kanunu/normal/198,4458_gumruk_kanunu,0.8202232122421265,4458-madde-198,,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,True,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.6
k5607-014,Yabancı ülkeden gelen yasak eşya yükleme veya taşıma belgelerinde gösterilerek gümrüğe getirilmişse hangi güvenlik koşulları altında nereye gönderilebilir?,5607_kacakcilikla_mucadele_kanunu/normal/12,5607_kacakcilikla_mucadele_kanunu,1,4458-madde-56-chunk-001,4458_gumruk_kanunu/normal/56,4458_gumruk_kanunu,0.836311936378479,4458-madde-56,,,4458_gumruk_kanunu,False,False,False,True,False,False,True,5607_kacakcilikla_mucadele_kanunu/normal/12,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0
k5607-014,Yabancı ülkeden gelen yasak eşya yükleme veya taşıma belgelerinde gösterilerek gümrüğe getirilmişse hangi güvenlik koşulları altında nereye gönderilebilir?,5607_kacakcilikla_mucadele_kanunu/normal/12,5607_kacakcilikla_mucadele_kanunu,2,4458-madde-235-chunk-001,4458_gumruk_kanunu/normal/235,4458_gumruk_kanunu,0.8512171506881714,4458-madde-235,,,4458_gumruk_kanunu,False,False,False,True,False,False,True,5607_kacakcilikla_mucadele_kanunu/normal/12,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0
k5607-014,Yabancı ülkeden gelen yasak eşya yükleme veya taşıma belgelerinde gösterilerek gümrüğe getirilmişse hangi güvenlik koşulları altında nereye gönderilebilir?,5607_kacakcilikla_mucadele_kanunu/normal/12,5607_kacakcilikla_mucadele_kanunu,3,4458-madde-175-chunk-001,4458_gumruk_kanunu/normal/175,4458_gumruk_kanunu,0.8574132323265076,4458-madde-175,,,4458_gumruk_kanunu,False,False,False,True,False,False,True,5607_kacakcilikla_mucadele_kanunu/normal/12,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0
k5607-014,Yabancı ülkeden gelen yasak eşya yükleme veya taşıma belgelerinde gösterilerek gümrüğe getirilmişse hangi güvenlik koşulları altında nereye gönderilebilir?,5607_kacakcilikla_mucadele_kanunu/normal/12,5607_kacakcilikla_mucadele_kanunu,4,4458-madde-10-a-chunk-001,4458_gumruk_kanunu/normal/10/a,4458_gumruk_kanunu,0.8776895403862,4458-madde-10-a,,,4458_gumruk_kanunu,False,False,False,True,False,False,True,5607_kacakcilikla_mucadele_kanunu/normal/12,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0
k5607-014,Yabancı ülkeden gelen yasak eşya yükleme veya taşıma belgelerinde gösterilerek gümrüğe getirilmişse hangi güvenlik koşulları altında nereye gönderilebilir?,5607_kacakcilikla_mucadele_kanunu/normal/12,5607_kacakcilikla_mucadele_kanunu,5,4458-madde-48-chunk-001,4458_gumruk_kanunu/normal/48,4458_gumruk_kanunu,0.8926728963851929,4458-madde-48,,,4458_gumruk_kanunu,False,False,False,True,False,False,True,5607_kacakcilikla_mucadele_kanunu/normal/12,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0
k5607-015,Kaçak eşya taşımasında bilerek kullanılan bir taşıtın müsadere edilebilmesi için 5607 sayılı Kanunda öngörülen koşullardan hangileri vardır?,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,1,5607-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/10,5607_kacakcilikla_mucadele_kanunu,0.6334336996078491,5607-madde-10,Kaçak eşya naklinde kullanılan taşıta elkoyma,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-015,Kaçak eşya taşımasında bilerek kullanılan bir taşıtın müsadere edilebilmesi için 5607 sayılı Kanunda öngörülen koşullardan hangileri vardır?,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,2,5607-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,0.6390994787216187,5607-madde-13,Müsadere,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-015,Kaçak eşya taşımasında bilerek kullanılan bir taşıtın müsadere edilebilmesi için 5607 sayılı Kanunda öngörülen koşullardan hangileri vardır?,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,3,5607-gecici-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/5,5607_kacakcilikla_mucadele_kanunu,0.66506427526474,5607-gecici-madde-5,,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-015,Kaçak eşya taşımasında bilerek kullanılan bir taşıtın müsadere edilebilmesi için 5607 sayılı Kanunda öngörülen koşullardan hangileri vardır?,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,4,5607-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/6,5607_kacakcilikla_mucadele_kanunu,0.6958004236221313,5607-madde-6,Yolcu beraberinde getirilen kaçak eşya,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-015,Kaçak eşya taşımasında bilerek kullanılan bir taşıtın müsadere edilebilmesi için 5607 sayılı Kanunda öngörülen koşullardan hangileri vardır?,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,5,5607-madde-21-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/21,5607_kacakcilikla_mucadele_kanunu,0.6972338557243347,5607-madde-21,Kontrollü teslimat,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-016,"Müsadere yaptırımının uygulanabileceği eşyanın tasfiyesi bakımından, kaçak akaryakıt dışındaki eşya için temel süre ve istisnai hızlandırma koşulları nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/16,5607_kacakcilikla_mucadele_kanunu,1,5607-madde-16-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16,5607_kacakcilikla_mucadele_kanunu,0.7108579277992249,5607-madde-16,Tasfiye,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-016,"Müsadere yaptırımının uygulanabileceği eşyanın tasfiyesi bakımından, kaçak akaryakıt dışındaki eşya için temel süre ve istisnai hızlandırma koşulları nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/16,5607_kacakcilikla_mucadele_kanunu,2,5607-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,0.7599282264709473,5607-madde-3,Kaçakçılık suçları,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-016,"Müsadere yaptırımının uygulanabileceği eşyanın tasfiyesi bakımından, kaçak akaryakıt dışındaki eşya için temel süre ve istisnai hızlandırma koşulları nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/16,5607_kacakcilikla_mucadele_kanunu,3,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,0.7611241340637207,5607-madde-11,Elkonulan eşyanın muhafazası,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-016,"Müsadere yaptırımının uygulanabileceği eşyanın tasfiyesi bakımından, kaçak akaryakıt dışındaki eşya için temel süre ve istisnai hızlandırma koşulları nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/16,5607_kacakcilikla_mucadele_kanunu,4,5607-gecici-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/6,5607_kacakcilikla_mucadele_kanunu,0.7678980827331543,5607-gecici-madde-6,,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-016,"Müsadere yaptırımının uygulanabileceği eşyanın tasfiyesi bakımından, kaçak akaryakıt dışındaki eşya için temel süre ve istisnai hızlandırma koşulları nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/16,5607_kacakcilikla_mucadele_kanunu,5,5607-madde-16-a-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16/a,5607_kacakcilikla_mucadele_kanunu,0.7726980447769165,5607-madde-16-a,Kaçak akaryakıtın tasfiyesi,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-017,"Elkonulan ve teknik düzenlemelere uygun kaçak akaryakıtın hangi kurumlar tarafından, hangi yöntemlerle tasfiye edilmesi öngörülür?",5607_kacakcilikla_mucadele_kanunu/normal/16/a,5607_kacakcilikla_mucadele_kanunu,1,5607-madde-16-a-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16/a,5607_kacakcilikla_mucadele_kanunu,0.8118219375610352,5607-madde-16-a,Kaçak akaryakıtın tasfiyesi,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-017,"Elkonulan ve teknik düzenlemelere uygun kaçak akaryakıtın hangi kurumlar tarafından, hangi yöntemlerle tasfiye edilmesi öngörülür?",5607_kacakcilikla_mucadele_kanunu/normal/16/a,5607_kacakcilikla_mucadele_kanunu,2,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,0.927538275718689,5607-madde-11,Elkonulan eşyanın muhafazası,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-017,"Elkonulan ve teknik düzenlemelere uygun kaçak akaryakıtın hangi kurumlar tarafından, hangi yöntemlerle tasfiye edilmesi öngörülür?",5607_kacakcilikla_mucadele_kanunu/normal/16/a,5607_kacakcilikla_mucadele_kanunu,3,5607-gecici-madde-15-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/15,5607_kacakcilikla_mucadele_kanunu,0.9619131088256836,5607-gecici-madde-15,,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-017,"Elkonulan ve teknik düzenlemelere uygun kaçak akaryakıtın hangi kurumlar tarafından, hangi yöntemlerle tasfiye edilmesi öngörülür?",5607_kacakcilikla_mucadele_kanunu/normal/16/a,5607_kacakcilikla_mucadele_kanunu,4,5607-madde-16-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16,5607_kacakcilikla_mucadele_kanunu,1.025782585144043,5607-madde-16,Tasfiye,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-017,"Elkonulan ve teknik düzenlemelere uygun kaçak akaryakıtın hangi kurumlar tarafından, hangi yöntemlerle tasfiye edilmesi öngörülür?",5607_kacakcilikla_mucadele_kanunu/normal/16/a,5607_kacakcilikla_mucadele_kanunu,5,5607-gecici-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/6,5607_kacakcilikla_mucadele_kanunu,1.0747077465057373,5607-gecici-madde-6,,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-018,5607 sayılı Kanun kapsamındaki suçlar nedeniyle açılan davalara hangi mahkemeler bakar; resmî belgede sahtecilik bağlantısı varsa görevli mahkeme nasıl değişir?,5607_kacakcilikla_mucadele_kanunu/normal/17,5607_kacakcilikla_mucadele_kanunu,1,5607-madde-17-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/17,5607_kacakcilikla_mucadele_kanunu,0.7746413946151733,5607-madde-17,Yetkili merciler,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.4
k5607-018,5607 sayılı Kanun kapsamındaki suçlar nedeniyle açılan davalara hangi mahkemeler bakar; resmî belgede sahtecilik bağlantısı varsa görevli mahkeme nasıl değişir?,5607_kacakcilikla_mucadele_kanunu/normal/17,5607_kacakcilikla_mucadele_kanunu,2,5607-madde-18-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/18,5607_kacakcilikla_mucadele_kanunu,0.8253200650215149,5607-madde-18,Davaya katılma,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.4
k5607-018,5607 sayılı Kanun kapsamındaki suçlar nedeniyle açılan davalara hangi mahkemeler bakar; resmî belgede sahtecilik bağlantısı varsa görevli mahkeme nasıl değişir?,5607_kacakcilikla_mucadele_kanunu/normal/17,5607_kacakcilikla_mucadele_kanunu,3,5607-gecici-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/12,5607_kacakcilikla_mucadele_kanunu,0.8451130986213684,5607-gecici-madde-12,,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.4
k5607-018,5607 sayılı Kanun kapsamındaki suçlar nedeniyle açılan davalara hangi mahkemeler bakar; resmî belgede sahtecilik bağlantısı varsa görevli mahkeme nasıl değişir?,5607_kacakcilikla_mucadele_kanunu/normal/17,5607_kacakcilikla_mucadele_kanunu,4,5326-madde-23-chunk-001,5326_kabahatler_kanunu/normal/23,5326_kabahatler_kanunu,0.8569955825805664,5326-madde-23,Cumhuriyet savcısının karar verme yetkisi,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.4
k5607-018,5607 sayılı Kanun kapsamındaki suçlar nedeniyle açılan davalara hangi mahkemeler bakar; resmî belgede sahtecilik bağlantısı varsa görevli mahkeme nasıl değişir?,5607_kacakcilikla_mucadele_kanunu/normal/17,5607_kacakcilikla_mucadele_kanunu,5,5326-madde-43-a-chunk-001,5326_kabahatler_kanunu/normal/43/a,5326_kabahatler_kanunu,0.8589580059051514,5326-madde-43-a,Tüzel kişilerin sorumluluğu,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.4
k5607-019,"Kaçakçılık fiillerini önleme, izleme ve araştırma yükümlülüğü hangi kamu görevlileri ve kurum personeline verilmiştir?",5607_kacakcilikla_mucadele_kanunu/normal/19,5607_kacakcilikla_mucadele_kanunu,1,5607-madde-24-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/24,5607_kacakcilikla_mucadele_kanunu,0.6565635204315186,5607-madde-24,Kriminal laboratuvar,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-019,"Kaçakçılık fiillerini önleme, izleme ve araştırma yükümlülüğü hangi kamu görevlileri ve kurum personeline verilmiştir?",5607_kacakcilikla_mucadele_kanunu/normal/19,5607_kacakcilikla_mucadele_kanunu,2,5607-madde-19-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/19,5607_kacakcilikla_mucadele_kanunu,0.7093372344970703,5607-madde-19,"Kaçakçılığı önleme, izleme ve araştırmakla görevli olanlar",,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-019,"Kaçakçılık fiillerini önleme, izleme ve araştırma yükümlülüğü hangi kamu görevlileri ve kurum personeline verilmiştir?",5607_kacakcilikla_mucadele_kanunu/normal/19,5607_kacakcilikla_mucadele_kanunu,3,5607-madde-1-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/1,5607_kacakcilikla_mucadele_kanunu,0.8043280839920044,5607-madde-1,Amaç,,5607_kacakcilikla_mucadele_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
