id,query,expected_sources,rank,chunk_id,document_id,source,distance,best_5607_rank,best_4458_rank,best_5326_rank,source_margin,document_margin,correct_document_absent_top5,gold_exists_in_local_corpus,explicit_5607,query_tokens,taxonomy,competitor_text_status,top_wrong_4458_snippet,text_finding
k5607-024,"Kaçakçılık fiillerinin önlenmesi, izlenmesi ve araştırılması için kriminal laboratuvarları hangi kurum kurar ve çalışma usul ve esaslarını kim belirler?",5607_kacakcilikla_mucadele_kanunu/normal/24,3,5607-madde-1-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/1,0.8535661697387695,1,,,0.0,0.0,False,True,False,19,,no saved 4458 competitor,,
k5607-024,"Kaçakçılık fiillerinin önlenmesi, izlenmesi ve araştırılması için kriminal laboratuvarları hangi kurum kurar ve çalışma usul ve esaslarını kim belirler?",5607_kacakcilikla_mucadele_kanunu/normal/24,4,5607-madde-19-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/19,0.8621042370796204,1,,,0.0,0.0,False,True,False,19,,no saved 4458 competitor,,
k5607-024,"Kaçakçılık fiillerinin önlenmesi, izlenmesi ve araştırılması için kriminal laboratuvarları hangi kurum kurar ve çalışma usul ve esaslarını kim belirler?",5607_kacakcilikla_mucadele_kanunu/normal/24,5,5607-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/12,0.8825291395187378,1,,,0.0,0.0,False,True,False,19,,no saved 4458 competitor,,
k5607-025,"Eşyayı gümrük işlemlerine tabi tutmaksızın ülkeye sokan kişi için Madde 3 fıkra 1'deki temel yaptırım nedir; aynı suç örgüt faaliyeti çerçevesinde işlenirse ve eşya toplum sağlığını tehdit edecek nitelikteyse Madde 4 fıkra 1 ve 7 hangi ek sonuçları, hangi koşulla öngörür?",5607_kacakcilikla_mucadele_kanunu/normal/3 | 5607_kacakcilikla_mucadele_kanunu/normal/4,1,4458-madde-57-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/57,0.7142941355705261,,1,,,,True,True,False,37,E | H | F,complete,"5. Yolcuların kendi kullanımlarına mahsus kişisel eşya ile ticari mahiyette olmayan ve gümrük vergisi muafiyeti sınırları içinde kalan hediyelik eşya için bu madde hükümleri uygulanmaz. Aynı şekilde, fikri ve sınaî haklar mevzuatına göre korunması gereken haklar ile korunmuş ve hak sahibinin izni ile üretilmiş eşyanın; hak sahibinin rızası dışında bir gümrük işlemine tabi tutulması veya hak sahibinin onayladığından farklı şartlarda üretilmesi veya başka şartlarda bir marka taşıması halinde, söz konusu eşya bu madde hükümleri kapsamı dışında tutulur.","4458/57 repeatedly describes customs procedures being stopped, goods detained, court decisions and disposal, offering general procedure/enforcement overlap. It concerns intellectual-property rights, not organized crime or public-health aggravation. The composite gold request is wholly absent from Top5; query composition and broad Article 3 dilution remain unproven causal hypotheses."
k5607-025,"Eşyayı gümrük işlemlerine tabi tutmaksızın ülkeye sokan kişi için Madde 3 fıkra 1'deki temel yaptırım nedir; aynı suç örgüt faaliyeti çerçevesinde işlenirse ve eşya toplum sağlığını tehdit edecek nitelikteyse Madde 4 fıkra 1 ve 7 hangi ek sonuçları, hangi koşulla öngörür?",5607_kacakcilikla_mucadele_kanunu/normal/3 | 5607_kacakcilikla_mucadele_kanunu/normal/4,2,4458-madde-167-chunk-002,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/167,0.7441629767417908,,1,,,,True,True,False,37,E | H | F,complete,"5. Yolcuların kendi kullanımlarına mahsus kişisel eşya ile ticari mahiyette olmayan ve gümrük vergisi muafiyeti sınırları içinde kalan hediyelik eşya için bu madde hükümleri uygulanmaz. Aynı şekilde, fikri ve sınaî haklar mevzuatına göre korunması gereken haklar ile korunmuş ve hak sahibinin izni ile üretilmiş eşyanın; hak sahibinin rızası dışında bir gümrük işlemine tabi tutulması veya hak sahibinin onayladığından farklı şartlarda üretilmesi veya başka şartlarda bir marka taşıması halinde, söz konusu eşya bu madde hükümleri kapsamı dışında tutulur.","4458/57 repeatedly describes customs procedures being stopped, goods detained, court decisions and disposal, offering general procedure/enforcement overlap. It concerns intellectual-property rights, not organized crime or public-health aggravation. The composite gold request is wholly absent from Top5; query composition and broad Article 3 dilution remain unproven causal hypotheses."
k5607-025,"Eşyayı gümrük işlemlerine tabi tutmaksızın ülkeye sokan kişi için Madde 3 fıkra 1'deki temel yaptırım nedir; aynı suç örgüt faaliyeti çerçevesinde işlenirse ve eşya toplum sağlığını tehdit edecek nitelikteyse Madde 4 fıkra 1 ve 7 hangi ek sonuçları, hangi koşulla öngörür?",5607_kacakcilikla_mucadele_kanunu/normal/3 | 5607_kacakcilikla_mucadele_kanunu/normal/4,3,4458-madde-235-chunk-002,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/235,0.7470762133598328,,1,,,,True,True,False,37,E | H | F,complete,"5. Yolcuların kendi kullanımlarına mahsus kişisel eşya ile ticari mahiyette olmayan ve gümrük vergisi muafiyeti sınırları içinde kalan hediyelik eşya için bu madde hükümleri uygulanmaz. Aynı şekilde, fikri ve sınaî haklar mevzuatına göre korunması gereken haklar ile korunmuş ve hak sahibinin izni ile üretilmiş eşyanın; hak sahibinin rızası dışında bir gümrük işlemine tabi tutulması veya hak sahibinin onayladığından farklı şartlarda üretilmesi veya başka şartlarda bir marka taşıması halinde, söz konusu eşya bu madde hükümleri kapsamı dışında tutulur.","4458/57 repeatedly describes customs procedures being stopped, goods detained, court decisions and disposal, offering general procedure/enforcement overlap. It concerns intellectual-property rights, not organized crime or public-health aggravation. The composite gold request is wholly absent from Top5; query composition and broad Article 3 dilution remain unproven causal hypotheses."
k5607-025,"Eşyayı gümrük işlemlerine tabi tutmaksızın ülkeye sokan kişi için Madde 3 fıkra 1'deki temel yaptırım nedir; aynı suç örgüt faaliyeti çerçevesinde işlenirse ve eşya toplum sağlığını tehdit edecek nitelikteyse Madde 4 fıkra 1 ve 7 hangi ek sonuçları, hangi koşulla öngörür?",5607_kacakcilikla_mucadele_kanunu/normal/3 | 5607_kacakcilikla_mucadele_kanunu/normal/4,4,4458-madde-235-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/235,0.760764479637146,,1,,,,True,True,False,37,E | H | F,complete,"5. Yolcuların kendi kullanımlarına mahsus kişisel eşya ile ticari mahiyette olmayan ve gümrük vergisi muafiyeti sınırları içinde kalan hediyelik eşya için bu madde hükümleri uygulanmaz. Aynı şekilde, fikri ve sınaî haklar mevzuatına göre korunması gereken haklar ile korunmuş ve hak sahibinin izni ile üretilmiş eşyanın; hak sahibinin rızası dışında bir gümrük işlemine tabi tutulması veya hak sahibinin onayladığından farklı şartlarda üretilmesi veya başka şartlarda bir marka taşıması halinde, söz konusu eşya bu madde hükümleri kapsamı dışında tutulur.","4458/57 repeatedly describes customs procedures being stopped, goods detained, court decisions and disposal, offering general procedure/enforcement overlap. It concerns intellectual-property rights, not organized crime or public-health aggravation. The composite gold request is wholly absent from Top5; query composition and broad Article 3 dilution remain unproven causal hypotheses."
k5607-025,"Eşyayı gümrük işlemlerine tabi tutmaksızın ülkeye sokan kişi için Madde 3 fıkra 1'deki temel yaptırım nedir; aynı suç örgüt faaliyeti çerçevesinde işlenirse ve eşya toplum sağlığını tehdit edecek nitelikteyse Madde 4 fıkra 1 ve 7 hangi ek sonuçları, hangi koşulla öngörür?",5607_kacakcilikla_mucadele_kanunu/normal/3 | 5607_kacakcilikla_mucadele_kanunu/normal/4,5,4458-madde-236-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/236,0.7740579843521118,,1,,,,True,True,False,37,E | H | F,complete,"5. Yolcuların kendi kullanımlarına mahsus kişisel eşya ile ticari mahiyette olmayan ve gümrük vergisi muafiyeti sınırları içinde kalan hediyelik eşya için bu madde hükümleri uygulanmaz. Aynı şekilde, fikri ve sınaî haklar mevzuatına göre korunması gereken haklar ile korunmuş ve hak sahibinin izni ile üretilmiş eşyanın; hak sahibinin rızası dışında bir gümrük işlemine tabi tutulması veya hak sahibinin onayladığından farklı şartlarda üretilmesi veya başka şartlarda bir marka taşıması halinde, söz konusu eşya bu madde hükümleri kapsamı dışında tutulur.","4458/57 repeatedly describes customs procedures being stopped, goods detained, court decisions and disposal, offering general procedure/enforcement overlap. It concerns intellectual-property rights, not organized crime or public-health aggravation. The composite gold request is wholly absent from Top5; query composition and broad Article 3 dilution remain unproven causal hypotheses."
k5607-026,"Eşyayı gümrük işlemlerine tabi tutmaksızın ülkeye sokmanın Madde 3 fıkra 1'deki temel yaptırımı nedir; Madde 5 kapsamında etkin pişmanlıkla ödeme yapılırsa ödeme tutarı, soruşturma ve kovuşturma evrelerindeki indirimler ve bu imkândan yararlanamayan hâller nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/3 | 5607_kacakcilikla_mucadele_kanunu/normal/5,1,4458-madde-57-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/57,0.666417121887207,,1,,,,True,True,False,32,E | H,complete,"2. Fikri ve sınaî hakların ihlal edildiği gerekçesi ile gümrük idaresine yapılan başvurunun kabulü, söz konusu eşyanın gümrük idaresince gereğince muayene edilmeden bırakıldığı veya eşyanın alıkonulması için herhangi bir önlem alınmadığı gerekçesi ile hak sahibine tazminat hakkı doğurmaz. Fikri ve sınaî hakları ihlal eden eşya ile mücadele kapsamında, gümrük idaresince başvuru üzerine veya re’sen hareket edilmesi nedeniyle ilgili kişilerin zarara uğramasından gümrük idaresi ve yetkilileri sorumlu tutulamazlar.","4458/57 supplies customs-procedure, goods, application and court vocabulary, but concerns intellectual-property detention, not effective remorse, payment reductions or investigation/prosecution stages. Shared procedural wording is plausible but weaker than a matching offence; why it wins remains unproven. No correct source is in Top5."
k5607-026,"Eşyayı gümrük işlemlerine tabi tutmaksızın ülkeye sokmanın Madde 3 fıkra 1'deki temel yaptırımı nedir; Madde 5 kapsamında etkin pişmanlıkla ödeme yapılırsa ödeme tutarı, soruşturma ve kovuşturma evrelerindeki indirimler ve bu imkândan yararlanamayan hâller nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/3 | 5607_kacakcilikla_mucadele_kanunu/normal/5,2,4458-madde-24-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/24,0.6823290586471558,,1,,,,True,True,False,32,E | H,complete,"2. Fikri ve sınaî hakların ihlal edildiği gerekçesi ile gümrük idaresine yapılan başvurunun kabulü, söz konusu eşyanın gümrük idaresince gereğince muayene edilmeden bırakıldığı veya eşyanın alıkonulması için herhangi bir önlem alınmadığı gerekçesi ile hak sahibine tazminat hakkı doğurmaz. Fikri ve sınaî hakları ihlal eden eşya ile mücadele kapsamında, gümrük idaresince başvuru üzerine veya re’sen hareket edilmesi nedeniyle ilgili kişilerin zarara uğramasından gümrük idaresi ve yetkilileri sorumlu tutulamazlar.","4458/57 supplies customs-procedure, goods, application and court vocabulary, but concerns intellectual-property detention, not effective remorse, payment reductions or investigation/prosecution stages. Shared procedural wording is plausible but weaker than a matching offence; why it wins remains unproven. No correct source is in Top5."
k5607-026,"Eşyayı gümrük işlemlerine tabi tutmaksızın ülkeye sokmanın Madde 3 fıkra 1'deki temel yaptırımı nedir; Madde 5 kapsamında etkin pişmanlıkla ödeme yapılırsa ödeme tutarı, soruşturma ve kovuşturma evrelerindeki indirimler ve bu imkândan yararlanamayan hâller nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/3 | 5607_kacakcilikla_mucadele_kanunu/normal/5,3,4458-madde-187-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/187,0.6836469173431396,,1,,,,True,True,False,32,E | H,complete,"2. Fikri ve sınaî hakların ihlal edildiği gerekçesi ile gümrük idaresine yapılan başvurunun kabulü, söz konusu eşyanın gümrük idaresince gereğince muayene edilmeden bırakıldığı veya eşyanın alıkonulması için herhangi bir önlem alınmadığı gerekçesi ile hak sahibine tazminat hakkı doğurmaz. Fikri ve sınaî hakları ihlal eden eşya ile mücadele kapsamında, gümrük idaresince başvuru üzerine veya re’sen hareket edilmesi nedeniyle ilgili kişilerin zarara uğramasından gümrük idaresi ve yetkilileri sorumlu tutulamazlar.","4458/57 supplies customs-procedure, goods, application and court vocabulary, but concerns intellectual-property detention, not effective remorse, payment reductions or investigation/prosecution stages. Shared procedural wording is plausible but weaker than a matching offence; why it wins remains unproven. No correct source is in Top5."
k5607-026,"Eşyayı gümrük işlemlerine tabi tutmaksızın ülkeye sokmanın Madde 3 fıkra 1'deki temel yaptırımı nedir; Madde 5 kapsamında etkin pişmanlıkla ödeme yapılırsa ödeme tutarı, soruşturma ve kovuşturma evrelerindeki indirimler ve bu imkândan yararlanamayan hâller nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/3 | 5607_kacakcilikla_mucadele_kanunu/normal/5,4,4458-madde-235-chunk-002,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/235,0.6927686333656311,,1,,,,True,True,False,32,E | H,complete,"2. Fikri ve sınaî hakların ihlal edildiği gerekçesi ile gümrük idaresine yapılan başvurunun kabulü, söz konusu eşyanın gümrük idaresince gereğince muayene edilmeden bırakıldığı veya eşyanın alıkonulması için herhangi bir önlem alınmadığı gerekçesi ile hak sahibine tazminat hakkı doğurmaz. Fikri ve sınaî hakları ihlal eden eşya ile mücadele kapsamında, gümrük idaresince başvuru üzerine veya re’sen hareket edilmesi nedeniyle ilgili kişilerin zarara uğramasından gümrük idaresi ve yetkilileri sorumlu tutulamazlar.","4458/57 supplies customs-procedure, goods, application and court vocabulary, but concerns intellectual-property detention, not effective remorse, payment reductions or investigation/prosecution stages. Shared procedural wording is plausible but weaker than a matching offence; why it wins remains unproven. No correct source is in Top5."
k5607-026,"Eşyayı gümrük işlemlerine tabi tutmaksızın ülkeye sokmanın Madde 3 fıkra 1'deki temel yaptırımı nedir; Madde 5 kapsamında etkin pişmanlıkla ödeme yapılırsa ödeme tutarı, soruşturma ve kovuşturma evrelerindeki indirimler ve bu imkândan yararlanamayan hâller nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/3 | 5607_kacakcilikla_mucadele_kanunu/normal/5,5,4458-madde-234-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/234,0.6962534189224243,,1,,,,True,True,False,32,E | H,complete,"2. Fikri ve sınaî hakların ihlal edildiği gerekçesi ile gümrük idaresine yapılan başvurunun kabulü, söz konusu eşyanın gümrük idaresince gereğince muayene edilmeden bırakıldığı veya eşyanın alıkonulması için herhangi bir önlem alınmadığı gerekçesi ile hak sahibine tazminat hakkı doğurmaz. Fikri ve sınaî hakları ihlal eden eşya ile mücadele kapsamında, gümrük idaresince başvuru üzerine veya re’sen hareket edilmesi nedeniyle ilgili kişilerin zarara uğramasından gümrük idaresi ve yetkilileri sorumlu tutulamazlar.","4458/57 supplies customs-procedure, goods, application and court vocabulary, but concerns intellectual-property detention, not effective remorse, payment reductions or investigation/prosecution stages. Shared procedural wording is plausible but weaker than a matching offence; why it wins remains unproven. No correct source is in Top5."
k5607-027,Kaçak şüphesiyle elkonulan eşyanın gümrük idaresine tesliminde Madde 11'e göre tutanakta hangi ayırıcı bilgiler bulunmalıdır; ayrıca kaçak akaryakıt dışındaki eşya için Madde 16'da tasfiye kararı verilmesinin temel süresi ve bu sürede karar verilmemesinin sonucu nedir?,5607_kacakcilikla_mucadele_kanunu/normal/11 | 5607_kacakcilikla_mucadele_kanunu/normal/16,1,5607-madde-16-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/16,0.6471365690231323,1,,,0.0,0.0,False,True,False,35,,no saved 4458 competitor,,
k5607-027,Kaçak şüphesiyle elkonulan eşyanın gümrük idaresine tesliminde Madde 11'e göre tutanakta hangi ayırıcı bilgiler bulunmalıdır; ayrıca kaçak akaryakıt dışındaki eşya için Madde 16'da tasfiye kararı verilmesinin temel süresi ve bu sürede karar verilmemesinin sonucu nedir?,5607_kacakcilikla_mucadele_kanunu/normal/11 | 5607_kacakcilikla_mucadele_kanunu/normal/16,2,5607-gecici-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/6,0.6775240898132324,1,,,0.0,0.0,False,True,False,35,,no saved 4458 competitor,,
k5607-027,Kaçak şüphesiyle elkonulan eşyanın gümrük idaresine tesliminde Madde 11'e göre tutanakta hangi ayırıcı bilgiler bulunmalıdır; ayrıca kaçak akaryakıt dışındaki eşya için Madde 16'da tasfiye kararı verilmesinin temel süresi ve bu sürede karar verilmemesinin sonucu nedir?,5607_kacakcilikla_mucadele_kanunu/normal/11 | 5607_kacakcilikla_mucadele_kanunu/normal/16,3,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/11,0.7305868864059448,1,,,0.0,0.0,False,True,False,35,,no saved 4458 competitor,,
k5607-027,Kaçak şüphesiyle elkonulan eşyanın gümrük idaresine tesliminde Madde 11'e göre tutanakta hangi ayırıcı bilgiler bulunmalıdır; ayrıca kaçak akaryakıt dışındaki eşya için Madde 16'da tasfiye kararı verilmesinin temel süresi ve bu sürede karar verilmemesinin sonucu nedir?,5607_kacakcilikla_mucadele_kanunu/normal/11 | 5607_kacakcilikla_mucadele_kanunu/normal/16,4,5607-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/12,0.739999532699585,1,,,0.0,0.0,False,True,False,35,,no saved 4458 competitor,,
k5607-027,Kaçak şüphesiyle elkonulan eşyanın gümrük idaresine tesliminde Madde 11'e göre tutanakta hangi ayırıcı bilgiler bulunmalıdır; ayrıca kaçak akaryakıt dışındaki eşya için Madde 16'da tasfiye kararı verilmesinin temel süresi ve bu sürede karar verilmemesinin sonucu nedir?,5607_kacakcilikla_mucadele_kanunu/normal/11 | 5607_kacakcilikla_mucadele_kanunu/normal/16,5,5607-gecici-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/11,0.7414640784263611,1,,,0.0,0.0,False,True,False,35,,no saved 4458 competitor,,
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,5607_kacakcilikla_mucadele_kanunu/gecici/7,1,5607-gecici-madde-7-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/7,0.6901331543922424,1,2,,0.0,0.0,False,True,False,14,,complete,Geçici Madde 7 – (Ek: 12/11/2008-5810/9 md.),Descriptive token comparison; no causal attribution.
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,5607_kacakcilikla_mucadele_kanunu/gecici/7,2,4458-gecici-madde-7-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/gecici/7,0.8904072642326355,1,2,,0.0,0.0,False,True,False,14,,complete,Geçici Madde 7 – (Ek: 12/11/2008-5810/9 md.),Descriptive token comparison; no causal attribution.
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,5607_kacakcilikla_mucadele_kanunu/gecici/7,3,5607-gecici-madde-14-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/14,0.9331622123718262,1,2,,0.0,0.0,False,True,False,14,,complete,Geçici Madde 7 – (Ek: 12/11/2008-5810/9 md.),Descriptive token comparison; no causal attribution.
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,5607_kacakcilikla_mucadele_kanunu/gecici/7,4,5607-madde-26-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/26,0.9364094734191895,1,2,,0.0,0.0,False,True,False,14,,complete,Geçici Madde 7 – (Ek: 12/11/2008-5810/9 md.),Descriptive token comparison; no causal attribution.
k5607-028,16/A ve 23 üncü maddelerde belirtilen yönetmeliklerin yürürlüğe konulması için Geçici Madde 7 hangi süreyi öngörür?,5607_kacakcilikla_mucadele_kanunu/gecici/7,5,5607-gecici-madde-15-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/15,0.9374449849128723,1,2,,0.0,0.0,False,True,False,14,,complete,Geçici Madde 7 – (Ek: 12/11/2008-5810/9 md.),Descriptive token comparison; no causal attribution.
k5607-029,"Madde 3 fıkra 2 hangi fiili ve yaptırımı düzenler; gümrük vergilerinin kısmen eksik ödenmesi nedeniyle açılmış kamu davalarında, Geçici Madde 10'un yürürlüğünden önce elkonulan ve müsadere kararı verilmemiş kara taşıtlarının iadesi için bu geçici hüküm hangi başvuru, ödeme ve tasfiye koşullarını arar?",5607_kacakcilikla_mucadele_kanunu/gecici/10 | 5607_kacakcilikla_mucadele_kanunu/normal/3,1,5607-gecici-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/11,0.6588623523712158,1,2,,0.045555710792541504,0.0,False,True,False,40,E | H,complete,"Bu maddenin yürürlüğe girdiği tarihten önce bu Kanunun 235 inci maddesi uyarınca el konularak mülkiyetin kamuya geçirilmesi kararı verilen kara ulaşım araçları ile ilgili olarak bu maddenin yürürlüğe girdiği ayı takip eden altıncı ayın sonuna kadar ilgili gümrük idaresine başvurulması ve taşıtın ilk iktisabında ödenen özel tüketim vergisinin %25’ine tekabül eden tutarın, başvuru tarihinden itibaren bir ay içinde ilgili tahsil dairesine ödenmesi halinde, el konularak mülkiyetin kamuya geçirilmesi kararı kaldırılır ve el konulan araç, sahibine iade edilir. Bu karar gümrük idaresi tarafından ilgili mahkemeye bildirilir. Tasfiyesi tamamlanmış ulaşım araçları için bu fıkra kapsamında başvurular kabul edilmez.","4458 transitional Article 9 also addresses seized land vehicles, application deadlines, payment, return and completed liquidation exclusions. Its Article 235/confiscated-public-property and special-consumption-tax scheme differs from the requested 5607 transitional Article 10. The actual Top1 is 5607 transitional Article 11; this 4458 competitor is rank 2."
k5607-029,"Madde 3 fıkra 2 hangi fiili ve yaptırımı düzenler; gümrük vergilerinin kısmen eksik ödenmesi nedeniyle açılmış kamu davalarında, Geçici Madde 10'un yürürlüğünden önce elkonulan ve müsadere kararı verilmemiş kara taşıtlarının iadesi için bu geçici hüküm hangi başvuru, ödeme ve tasfiye koşullarını arar?",5607_kacakcilikla_mucadele_kanunu/gecici/10 | 5607_kacakcilikla_mucadele_kanunu/normal/3,2,4458-gecici-madde-9-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/gecici/9,0.6793230772018433,1,2,,0.045555710792541504,0.0,False,True,False,40,E | H,complete,"Bu maddenin yürürlüğe girdiği tarihten önce bu Kanunun 235 inci maddesi uyarınca el konularak mülkiyetin kamuya geçirilmesi kararı verilen kara ulaşım araçları ile ilgili olarak bu maddenin yürürlüğe girdiği ayı takip eden altıncı ayın sonuna kadar ilgili gümrük idaresine başvurulması ve taşıtın ilk iktisabında ödenen özel tüketim vergisinin %25’ine tekabül eden tutarın, başvuru tarihinden itibaren bir ay içinde ilgili tahsil dairesine ödenmesi halinde, el konularak mülkiyetin kamuya geçirilmesi kararı kaldırılır ve el konulan araç, sahibine iade edilir. Bu karar gümrük idaresi tarafından ilgili mahkemeye bildirilir. Tasfiyesi tamamlanmış ulaşım araçları için bu fıkra kapsamında başvurular kabul edilmez.","4458 transitional Article 9 also addresses seized land vehicles, application deadlines, payment, return and completed liquidation exclusions. Its Article 235/confiscated-public-property and special-consumption-tax scheme differs from the requested 5607 transitional Article 10. The actual Top1 is 5607 transitional Article 11; this 4458 competitor is rank 2."
k5607-029,"Madde 3 fıkra 2 hangi fiili ve yaptırımı düzenler; gümrük vergilerinin kısmen eksik ödenmesi nedeniyle açılmış kamu davalarında, Geçici Madde 10'un yürürlüğünden önce elkonulan ve müsadere kararı verilmemiş kara taşıtlarının iadesi için bu geçici hüküm hangi başvuru, ödeme ve tasfiye koşullarını arar?",5607_kacakcilikla_mucadele_kanunu/gecici/10 | 5607_kacakcilikla_mucadele_kanunu/normal/3,3,4458-gecici-madde-10-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/gecici/10,0.7019026279449463,1,2,,0.045555710792541504,0.0,False,True,False,40,E | H,complete,"Bu maddenin yürürlüğe girdiği tarihten önce bu Kanunun 235 inci maddesi uyarınca el konularak mülkiyetin kamuya geçirilmesi kararı verilen kara ulaşım araçları ile ilgili olarak bu maddenin yürürlüğe girdiği ayı takip eden altıncı ayın sonuna kadar ilgili gümrük idaresine başvurulması ve taşıtın ilk iktisabında ödenen özel tüketim vergisinin %25’ine tekabül eden tutarın, başvuru tarihinden itibaren bir ay içinde ilgili tahsil dairesine ödenmesi halinde, el konularak mülkiyetin kamuya geçirilmesi kararı kaldırılır ve el konulan araç, sahibine iade edilir. Bu karar gümrük idaresi tarafından ilgili mahkemeye bildirilir. Tasfiyesi tamamlanmış ulaşım araçları için bu fıkra kapsamında başvurular kabul edilmez.","4458 transitional Article 9 also addresses seized land vehicles, application deadlines, payment, return and completed liquidation exclusions. Its Article 235/confiscated-public-property and special-consumption-tax scheme differs from the requested 5607 transitional Article 10. The actual Top1 is 5607 transitional Article 11; this 4458 competitor is rank 2."
k5607-029,"Madde 3 fıkra 2 hangi fiili ve yaptırımı düzenler; gümrük vergilerinin kısmen eksik ödenmesi nedeniyle açılmış kamu davalarında, Geçici Madde 10'un yürürlüğünden önce elkonulan ve müsadere kararı verilmemiş kara taşıtlarının iadesi için bu geçici hüküm hangi başvuru, ödeme ve tasfiye koşullarını arar?",5607_kacakcilikla_mucadele_kanunu/gecici/10 | 5607_kacakcilikla_mucadele_kanunu/normal/3,4,5607-gecici-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/10,0.7044180631637573,1,2,,0.045555710792541504,0.0,False,True,False,40,E | H,complete,"Bu maddenin yürürlüğe girdiği tarihten önce bu Kanunun 235 inci maddesi uyarınca el konularak mülkiyetin kamuya geçirilmesi kararı verilen kara ulaşım araçları ile ilgili olarak bu maddenin yürürlüğe girdiği ayı takip eden altıncı ayın sonuna kadar ilgili gümrük idaresine başvurulması ve taşıtın ilk iktisabında ödenen özel tüketim vergisinin %25’ine tekabül eden tutarın, başvuru tarihinden itibaren bir ay içinde ilgili tahsil dairesine ödenmesi halinde, el konularak mülkiyetin kamuya geçirilmesi kararı kaldırılır ve el konulan araç, sahibine iade edilir. Bu karar gümrük idaresi tarafından ilgili mahkemeye bildirilir. Tasfiyesi tamamlanmış ulaşım araçları için bu fıkra kapsamında başvurular kabul edilmez.","4458 transitional Article 9 also addresses seized land vehicles, application deadlines, payment, return and completed liquidation exclusions. Its Article 235/confiscated-public-property and special-consumption-tax scheme differs from the requested 5607 transitional Article 10. The actual Top1 is 5607 transitional Article 11; this 4458 competitor is rank 2."
