strategy,id,question,dataset,expected_sources,expected_legislations,case_type,difficulty,ranks,top1_legislation,expected_source_ranks,any_source_hit_at_1,all_sources_match_at_1,expected_legislation_hit_at_1,any_source_hit_at_3,all_sources_match_at_3,expected_legislation_hit_at_3,any_source_hit_at_5,all_sources_match_at_5,expected_legislation_hit_at_5,non_expected_legislation_count_at_5,non_expected_legislation_share_at_5,latency_ms,dense_latency_ms,lexical_latency_ms,fusion_latency_ms,deduplication_latency_ms,embedding_tokens
B0,q011,Kabahatlerde soruşturma zamanaşımı süresi nasıl belirlenir?,5326,"[""5326/normal/20""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-20-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""20"", ""qualified_source_key"": ""5326/normal/20"", ""distance"": 0.5484681129455566}, {""rank"": 2, ""chunk_id"": ""5326-madde-21-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""21"", ""qualified_source_key"": ""5326/normal/21"", ""distance"": 0.8823361396789551}, {""rank"": 3, ""chunk_id"": ""5326-madde-5-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""5"", ""qualified_source_key"": ""5326/normal/5"", ""distance"": 0.8830618262290955}, {""rank"": 4, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 0.9220658540725708}, {""rank"": 5, ""chunk_id"": ""5326-madde-23-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""23"", ""qualified_source_key"": ""5326/normal/23"", ""distance"": 0.938115656375885}]",5326,"{""5326/normal/20"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,298.5080999787897,298.5080999787897,0.0,0.0,0.0,25
B0,q012,Kesinleşen idarî yaptırım kararlarının yerine getirilmesinde zamanaşımı nasıl düzenlenmiştir?,5326,"[""5326/normal/21""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-21-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""21"", ""qualified_source_key"": ""5326/normal/21"", ""distance"": 0.8424867391586304}, {""rank"": 2, ""chunk_id"": ""5326-madde-26-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""26"", ""qualified_source_key"": ""5326/normal/26"", ""distance"": 0.8569151163101196}, {""rank"": 3, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 0.8839015364646912}, {""rank"": 4, ""chunk_id"": ""5326-madde-25-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""25"", ""qualified_source_key"": ""5326/normal/25"", ""distance"": 0.9305632710456848}, {""rank"": 5, ""chunk_id"": ""5326-madde-28-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""28"", ""qualified_source_key"": ""5326/normal/28"", ""distance"": 0.9475171566009521}]",5326,"{""5326/normal/21"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,268.05090002017096,268.05090002017096,0.0,0.0,0.0,37
B0,q013,İdarî yaptırım kararına ilişkin tutanakta hangi bilgilerin bulunması gerekir?,5326,"[""5326/normal/25""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-25-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""25"", ""qualified_source_key"": ""5326/normal/25"", ""distance"": 0.6678985953330994}, {""rank"": 2, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 0.8013428449630737}, {""rank"": 3, ""chunk_id"": ""5326-madde-26-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""26"", ""qualified_source_key"": ""5326/normal/26"", ""distance"": 0.829720675945282}, {""rank"": 4, ""chunk_id"": ""5326-madde-28-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""28"", ""qualified_source_key"": ""5326/normal/28"", ""distance"": 0.9111018776893616}, {""rank"": 5, ""chunk_id"": ""5326-madde-16-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""16"", ""qualified_source_key"": ""5326/normal/16"", ""distance"": 0.9887809753417969}]",5326,"{""5326/normal/25"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,263.27100000344217,263.27100000344217,0.0,0.0,0.0,30
B0,q014,İdarî para cezasına karşı hangi sürede ve nereye başvurulabilir?,5326,"[""5326/normal/27""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-17-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""17"", ""qualified_source_key"": ""5326/normal/17"", ""distance"": 0.7581644654273987}, {""rank"": 2, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 0.7701493501663208}, {""rank"": 3, ""chunk_id"": ""5326-madde-28-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""28"", ""qualified_source_key"": ""5326/normal/28"", ""distance"": 0.7752938866615295}, {""rank"": 4, ""chunk_id"": ""5326-gecici-madde-3-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""gecici"", ""article_no"": ""3"", ""qualified_source_key"": ""5326/gecici/3"", ""distance"": 0.9004262685775757}, {""rank"": 5, ""chunk_id"": ""5326-madde-20-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""20"", ""qualified_source_key"": ""5326/normal/20"", ""distance"": 0.9243679046630859}]",5326,"{""5326/normal/27"": 2}",False,False,True,True,True,True,True,True,True,0,0.0,286.86829999787733,286.86829999787733,0.0,0.0,0.0,23
B0,q015,Yetkili makamın hukuka uygun olarak verdiği emre aykırı davranmanın yaptırımı nedir?,5326,"[""5326/normal/32""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-32-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""32"", ""qualified_source_key"": ""5326/normal/32"", ""distance"": 0.597610354423523}, {""rank"": 2, ""chunk_id"": ""5326-madde-37-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""37"", ""qualified_source_key"": ""5326/normal/37"", ""distance"": 0.9106049537658691}, {""rank"": 3, ""chunk_id"": ""5326-madde-41-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""41"", ""qualified_source_key"": ""5326/normal/41"", ""distance"": 0.9262406229972839}, {""rank"": 4, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 0.9292616248130798}, {""rank"": 5, ""chunk_id"": ""5326-madde-28-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""28"", ""qualified_source_key"": ""5326/normal/28"", ""distance"": 0.944249153137207}]",5326,"{""5326/normal/32"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,264.3771999864839,264.3771999864839,0.0,0.0,0.0,33
B0,q016,Kabahatler Kanunu'nun genel kuralları başka kanunlardaki idari para cezalarına hangi durumda uygulanır?,5326,"[""5326/normal/3""]","[""5326""]",paraphrase,medium,"[{""rank"": 1, ""chunk_id"": ""5326-madde-3-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""3"", ""qualified_source_key"": ""5326/normal/3"", ""distance"": 0.6224832534790039}, {""rank"": 2, ""chunk_id"": ""5326-gecici-madde-3-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""gecici"", ""article_no"": ""3"", ""qualified_source_key"": ""5326/gecici/3"", ""distance"": 0.656394362449646}, {""rank"": 3, ""chunk_id"": ""5326-madde-15-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""15"", ""qualified_source_key"": ""5326/normal/15"", ""distance"": 0.6571927070617676}, {""rank"": 4, ""chunk_id"": ""5326-madde-28-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""28"", ""qualified_source_key"": ""5326/normal/28"", ""distance"": 0.6837471127510071}, {""rank"": 5, ""chunk_id"": ""5326-madde-1-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""1"", ""qualified_source_key"": ""5326/normal/1"", ""distance"": 0.6871398091316223}]",5326,"{""5326/normal/3"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,287.93839999707416,287.93839999707416,0.0,0.0,0.0,38
B0,q017,"Bir kabahat, davranışın yapıldığı anda mı yoksa sonucu ortaya çıktığında mı işlenmiş sayılır?",5326,"[""5326/normal/5""]","[""5326""]",paraphrase,easy,"[{""rank"": 1, ""chunk_id"": ""5326-madde-5-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""5"", ""qualified_source_key"": ""5326/normal/5"", ""distance"": 0.9021276831626892}, {""rank"": 2, ""chunk_id"": ""5326-madde-7-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""7"", ""qualified_source_key"": ""5326/normal/7"", ""distance"": 0.9034721255302429}, {""rank"": 3, ""chunk_id"": ""5326-madde-2-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""2"", ""qualified_source_key"": ""5326/normal/2"", ""distance"": 0.99383544921875}, {""rank"": 4, ""chunk_id"": ""5326-madde-14-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""14"", ""qualified_source_key"": ""5326/normal/14"", ""distance"": 1.0139122009277344}, {""rank"": 5, ""chunk_id"": ""5326-madde-20-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""20"", ""qualified_source_key"": ""5326/normal/20"", ""distance"": 1.0142368078231812}]",5326,"{""5326/normal/5"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,252.26189999375492,252.26189999375492,0.0,0.0,0.0,38
B0,q018,Bir şeyi yapmamak hangi şartla kabahat sayılabilir?,5326,"[""5326/normal/7""]","[""5326""]",paraphrase,medium,"[{""rank"": 1, ""chunk_id"": ""5326-madde-7-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""7"", ""qualified_source_key"": ""5326/normal/7"", ""distance"": 0.7991735339164734}, {""rank"": 2, ""chunk_id"": ""5326-madde-14-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""14"", ""qualified_source_key"": ""5326/normal/14"", ""distance"": 0.8287428021430969}, {""rank"": 3, ""chunk_id"": ""5326-madde-2-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""2"", ""qualified_source_key"": ""5326/normal/2"", ""distance"": 0.8642087578773499}, {""rank"": 4, ""chunk_id"": ""5326-madde-41-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""41"", ""qualified_source_key"": ""5326/normal/41"", ""distance"": 0.8678876757621765}, {""rank"": 5, ""chunk_id"": ""5326-madde-15-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""15"", ""qualified_source_key"": ""5326/normal/15"", ""distance"": 0.8818622827529907}]",5326,"{""5326/normal/7"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,276.0531000094488,276.0531000094488,0.0,0.0,0.0,21
B0,q019,Şirket çalışanının işi sırasında işlediği kabahat yüzünden şirket sahibine de yaptırım uygulanabilir mi?,5326,"[""5326/normal/8""]","[""5326""]",paraphrase,medium,"[{""rank"": 1, ""chunk_id"": ""5326-madde-8-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""8"", ""qualified_source_key"": ""5326/normal/8"", ""distance"": 0.8224200010299683}, {""rank"": 2, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 0.8314104676246643}, {""rank"": 3, ""chunk_id"": ""5326-madde-16-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""16"", ""qualified_source_key"": ""5326/normal/16"", ""distance"": 0.8416666984558105}, {""rank"": 4, ""chunk_id"": ""5326-madde-15-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""15"", ""qualified_source_key"": ""5326/normal/15"", ""distance"": 0.8740398287773132}, {""rank"": 5, ""chunk_id"": ""5326-madde-14-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""14"", ""qualified_source_key"": ""5326/normal/14"", ""distance"": 0.9022796750068665}]",5326,"{""5326/normal/8"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,275.65949998097494,275.65949998097494,0.0,0.0,0.0,41
B0,q020,Kişinin yanılmasıyla ilgili ceza hukuku kuralları her kabahatte uygulanır mı?,5326,"[""5326/normal/10""]","[""5326""]",paraphrase,medium,"[{""rank"": 1, ""chunk_id"": ""5326-madde-5-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""5"", ""qualified_source_key"": ""5326/normal/5"", ""distance"": 0.8701849579811096}, {""rank"": 2, ""chunk_id"": ""5326-madde-12-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""12"", ""qualified_source_key"": ""5326/normal/12"", ""distance"": 0.9018754959106445}, {""rank"": 3, ""chunk_id"": ""5326-madde-28-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""28"", ""qualified_source_key"": ""5326/normal/28"", ""distance"": 0.916181206703186}, {""rank"": 4, ""chunk_id"": ""5326-madde-10-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""10"", ""qualified_source_key"": ""5326/normal/10"", ""distance"": 0.9321202039718628}, {""rank"": 5, ""chunk_id"": ""5326-madde-20-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""20"", ""qualified_source_key"": ""5326/normal/20"", ""distance"": 0.9336211681365967}]",5326,"{""5326/normal/10"": 4}",False,False,True,False,False,True,True,True,True,0,0.0,249.4237000355497,249.4237000355497,0.0,0.0,0.0,29
B0,q021,Bir eşyaya kabahat nedeniyle devletçe el konulup mülkiyetinin alınabilmesi için mutlaka faile ayrıca ceza verilmiş olması gerekir mi?,5326,"[""5326/normal/18""]","[""5326""]",paraphrase,medium,"[{""rank"": 1, ""chunk_id"": ""5326-madde-18-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""18"", ""qualified_source_key"": ""5326/normal/18"", ""distance"": 0.8035767078399658}, {""rank"": 2, ""chunk_id"": ""4458-madde-57-chunk-001"", ""legislation_number"": ""4458"", ""article_type"": ""normal"", ""article_no"": ""57"", ""qualified_source_key"": ""4458/normal/57"", ""distance"": 0.895485520362854}, {""rank"": 3, ""chunk_id"": ""5326-madde-14-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""14"", ""qualified_source_key"": ""5326/normal/14"", ""distance"": 0.896701455116272}, {""rank"": 4, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 0.9129079580307007}, {""rank"": 5, ""chunk_id"": ""4458-madde-180-chunk-001"", ""legislation_number"": ""4458"", ""article_type"": ""normal"", ""article_no"": ""180"", ""qualified_source_key"": ""4458/normal/180"", ""distance"": 0.9383927583694458}]",5326,"{""5326/normal/18"": 1}",True,True,True,True,True,True,True,True,True,2,0.4,273.4453000011854,273.4453000011854,0.0,0.0,0.0,54
B0,q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,5326,"[""5326/normal/22""]","[""5326""]",paraphrase,easy,"[{""rank"": 1, ""chunk_id"": ""5326-madde-25-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""25"", ""qualified_source_key"": ""5326/normal/25"", ""distance"": 0.8113023042678833}, {""rank"": 2, ""chunk_id"": ""5326-madde-26-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""26"", ""qualified_source_key"": ""5326/normal/26"", ""distance"": 0.8229208588600159}, {""rank"": 3, ""chunk_id"": ""5326-madde-22-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""22"", ""qualified_source_key"": ""5326/normal/22"", ""distance"": 0.8230515718460083}, {""rank"": 4, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 0.8233379125595093}, {""rank"": 5, ""chunk_id"": ""5326-madde-43-a-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""43/A"", ""qualified_source_key"": ""5326/normal/43/a"", ""distance"": 0.8270156383514404}]",5326,"{""5326/normal/22"": 3}",False,False,True,True,True,True,True,True,True,0,0.0,278.0219999840483,278.0219999840483,0.0,0.0,0.0,35
B0,q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,5326,"[""5326/normal/26""]","[""5326""]",paraphrase,easy,"[{""rank"": 1, ""chunk_id"": ""5326-madde-29-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""29"", ""qualified_source_key"": ""5326/normal/29"", ""distance"": 0.7316047549247742}, {""rank"": 2, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 0.7434158325195312}, {""rank"": 3, ""chunk_id"": ""4458-madde-242-chunk-001"", ""legislation_number"": ""4458"", ""article_type"": ""normal"", ""article_no"": ""242"", ""qualified_source_key"": ""4458/normal/242"", ""distance"": 0.7805006504058838}, {""rank"": 4, ""chunk_id"": ""5326-madde-26-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""26"", ""qualified_source_key"": ""5326/normal/26"", ""distance"": 0.8235177397727966}, {""rank"": 5, ""chunk_id"": ""5326-madde-25-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""25"", ""qualified_source_key"": ""5326/normal/25"", ""distance"": 0.8442147374153137}]",5326,"{""5326/normal/26"": 4}",False,False,True,False,False,True,True,True,True,1,0.2,235.5103000300005,235.5103000300005,0.0,0.0,0.0,40
B0,q024,Kabahate teşebbüs hangi istisnai durumda cezalandırılabilir ve bu durumda hangi hükümler uygulanır?,5326,"[""5326/normal/13""]","[""5326""]",exception_condition,medium,"[{""rank"": 1, ""chunk_id"": ""5326-madde-13-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""13"", ""qualified_source_key"": ""5326/normal/13"", ""distance"": 0.6127920150756836}, {""rank"": 2, ""chunk_id"": ""5326-madde-14-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""14"", ""qualified_source_key"": ""5326/normal/14"", ""distance"": 0.8080711364746094}, {""rank"": 3, ""chunk_id"": ""5326-madde-43-a-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""43/A"", ""qualified_source_key"": ""5326/normal/43/a"", ""distance"": 0.819572925567627}, {""rank"": 4, ""chunk_id"": ""5326-madde-41-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""41"", ""qualified_source_key"": ""5326/normal/41"", ""distance"": 0.8401256203651428}, {""rank"": 5, ""chunk_id"": ""5326-madde-37-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""37"", ""qualified_source_key"": ""5326/normal/37"", ""distance"": 0.848494291305542}]",5326,"{""5326/normal/13"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,242.05349996918812,242.05349996918812,0.0,0.0,0.0,41
B0,q025,Tek bir davranış hem suç hem kabahat olarak düzenlenmişse hangi yaptırım uygulanır; suçtan ceza verilemezse ne olur?,5326,"[""5326/normal/15""]","[""5326""]",exception_condition,medium,"[{""rank"": 1, ""chunk_id"": ""5326-madde-43-a-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""43/A"", ""qualified_source_key"": ""5326/normal/43/a"", ""distance"": 0.7551078796386719}, {""rank"": 2, ""chunk_id"": ""5326-madde-15-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""15"", ""qualified_source_key"": ""5326/normal/15"", ""distance"": 0.7572926878929138}, {""rank"": 3, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 0.7865844964981079}, {""rank"": 4, ""chunk_id"": ""5326-madde-28-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""28"", ""qualified_source_key"": ""5326/normal/28"", ""distance"": 0.800442636013031}, {""rank"": 5, ""chunk_id"": ""5326-madde-14-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""14"", ""qualified_source_key"": ""5326/normal/14"", ""distance"": 0.8135045766830444}]",5326,"{""5326/normal/15"": 2}",False,False,True,True,True,True,True,True,True,0,0.0,262.95870001195,262.95870001195,0.0,0.0,0.0,43
B0,q026,İdari para cezası ödeme süresinde ödenirse indirim uygulanır mı ve ödeme itiraz hakkını ortadan kaldırır mı?,5326,"[""5326/normal/17""]","[""5326""]",exception_condition,medium,"[{""rank"": 1, ""chunk_id"": ""5326-madde-17-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""17"", ""qualified_source_key"": ""5326/normal/17"", ""distance"": 0.7396883964538574}, {""rank"": 2, ""chunk_id"": ""5326-madde-28-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""28"", ""qualified_source_key"": ""5326/normal/28"", ""distance"": 0.8578189015388489}, {""rank"": 3, ""chunk_id"": ""4458-madde-242-chunk-001"", ""legislation_number"": ""4458"", ""article_type"": ""normal"", ""article_no"": ""242"", ""qualified_source_key"": ""4458/normal/242"", ""distance"": 0.8887771964073181}, {""rank"": 4, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 0.8899030685424805}, {""rank"": 5, ""chunk_id"": ""5326-madde-29-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""29"", ""qualified_source_key"": ""5326/normal/29"", ""distance"": 0.9117377996444702}]",5326,"{""5326/normal/17"": 1}",True,True,True,True,True,True,True,True,True,1,0.2,261.335399991367,261.335399991367,0.0,0.0,0.0,43
B0,q027,Nispi idari para cezasını gerektiren bir kabahatte soruşturma zamanaşımı kaç yıldır?,5326,"[""5326/normal/20""]","[""5326""]",exception_condition,medium,"[{""rank"": 1, ""chunk_id"": ""5326-madde-20-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""20"", ""qualified_source_key"": ""5326/normal/20"", ""distance"": 0.5040589570999146}, {""rank"": 2, ""chunk_id"": ""5326-gecici-madde-3-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""gecici"", ""article_no"": ""3"", ""qualified_source_key"": ""5326/gecici/3"", ""distance"": 0.8931162357330322}, {""rank"": 3, ""chunk_id"": ""5326-madde-21-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""21"", ""qualified_source_key"": ""5326/normal/21"", ""distance"": 0.8959316611289978}, {""rank"": 4, ""chunk_id"": ""5326-madde-28-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""28"", ""qualified_source_key"": ""5326/normal/28"", ""distance"": 0.9334602355957031}, {""rank"": 5, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 0.9372041821479797}]",5326,"{""5326/normal/20"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,282.19960001297295,282.19960001297295,0.0,0.0,0.0,32
B0,q028,Mücbir sebeple on beş günlük başvuru süresi kaçırılırsa ne kadar sürede başvurulabilir ve başvuru kesinleşmeyi durdurur mu?,5326,"[""5326/normal/27""]","[""5326""]",exception_condition,hard,"[{""rank"": 1, ""chunk_id"": ""4458-madde-227-chunk-001"", ""legislation_number"": ""4458"", ""article_type"": ""normal"", ""article_no"": ""227"", ""qualified_source_key"": ""4458/normal/227"", ""distance"": 1.0000280141830444}, {""rank"": 2, ""chunk_id"": ""5326-madde-27-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""27"", ""qualified_source_key"": ""5326/normal/27"", ""distance"": 1.0053244829177856}, {""rank"": 3, ""chunk_id"": ""5326-madde-28-chunk-001"", ""legislation_number"": ""5326"", ""article_type"": ""normal"", ""article_no"": ""28"", ""qualified_source_key"": ""5326/normal/28"", ""distance"": 1.0217164754867554}, {""rank"": 4, ""chunk_id"": ""4458-gecici-madde-6-chunk-002"", ""legislation_number"": ""4458"", ""article_type"": ""gecici"", ""article_no"": ""6"", ""qualified_source_key"": ""4458/gecici/6"", ""distance"": 1.0345032215118408}, {""rank"": 5, ""chunk_id"": ""4458-gecici-madde-10-chunk-001"", ""legislation_number"": ""4458"", ""article_type"": ""gecici"", ""article_no"": ""10"", ""qualified_source_key"": ""4458/gecici/10"", ""distance"": 1.0347760915756226}]",4458,"{""5326/normal/27"": 2}",False,False,False,True,True,True,True,True,True,3,0.6,265.62980003654957,265.62980003654957,0.0,0.0,0.0,49
