id,question,variant,rank,chunk_id,document_source_key,document_id,distance,expected_sources,source_any@1,source_any@3,source_any@5,source_all@1,source_all@3,source_all@5,document_hit@1,document_hit@3,document_hit@5,document_all@1,document_all@3,document_all@5,document_intrusion@1,document_intrusion@3,document_intrusion@5
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,B0,46,5607-gecici-madde-1-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/1,5607_kacakcilikla_mucadele_kanunu,1.0251917839050293,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,B0,47,4458-madde-177-chunk-001,4458_gumruk_kanunu/normal/177,4458_gumruk_kanunu,1.030015468597412,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,B0,48,4458-madde-241-chunk-002,4458_gumruk_kanunu/normal/241,4458_gumruk_kanunu,1.0310786962509155,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,B0,49,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,1.0337681770324707,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,B0,50,5326-madde-41-chunk-001,5326_kabahatler_kanunu/normal/41,5326_kabahatler_kanunu,1.0350534915924072,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,R1,1,5607-madde-3-chunk-003,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,0.6640301942825317,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,R1,2,5607-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/5,5607_kacakcilikla_mucadele_kanunu,0.7268010377883911,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,R1,3,5607-madde-4-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/4,5607_kacakcilikla_mucadele_kanunu,0.7288931608200073,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,R1,4,5607-gecici-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/12,5607_kacakcilikla_mucadele_kanunu,0.8302981853485107,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,R1,5,5607-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,0.8360123634338379,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,R2,1,5607-madde-3-chunk-003,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,0.6640301942825317,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,R2,2,5607-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/5,5607_kacakcilikla_mucadele_kanunu,0.7268010377883911,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,R2,3,5607-madde-4-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/4,5607_kacakcilikla_mucadele_kanunu,0.7288931608200073,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,R2,4,5607-gecici-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/12,5607_kacakcilikla_mucadele_kanunu,0.8302981853485107,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-007,Kaçakçılık suçunun bir örgütün faaliyeti çerçevesinde veya üç ya da daha fazla kişi tarafından birlikte işlenmesi hâlinde cezalar nasıl artırılır?,R2,5,5607-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,0.8360123634338379,5607_kacakcilikla_mucadele_kanunu/normal/4,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,1,5607-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/5,5607_kacakcilikla_mucadele_kanunu,0.9373642206192017,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,2,5326-madde-40-chunk-001,5326_kabahatler_kanunu/normal/40,5326_kabahatler_kanunu,0.9705864191055298,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,3,5326-madde-43-b-chunk-001,5326_kabahatler_kanunu/normal/43/b,5326_kabahatler_kanunu,1.0126097202301025,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,4,4458-madde-12-chunk-001,4458_gumruk_kanunu/normal/12,4458_gumruk_kanunu,1.0182873010635376,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,5,5326-madde-37-chunk-001,5326_kabahatler_kanunu/normal/37,5326_kabahatler_kanunu,1.0260169506072998,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,6,5326-madde-42-a-chunk-001,5326_kabahatler_kanunu/normal/42/a,5326_kabahatler_kanunu,1.037977695465088,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,7,5326-madde-32-chunk-001,5326_kabahatler_kanunu/normal/32,5326_kabahatler_kanunu,1.0527138710021973,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,8,5326-madde-41-chunk-001,5326_kabahatler_kanunu/normal/41,5326_kabahatler_kanunu,1.0675532817840576,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,9,4458-madde-11-chunk-001,4458_gumruk_kanunu/normal/11,4458_gumruk_kanunu,1.0736563205718994,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,10,5326-madde-27-chunk-001,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,1.0856852531433105,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,11,4458-gecici-madde-6-chunk-001,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,1.0881887674331665,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,12,4458-gecici-madde-6-chunk-002,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,1.0895161628723145,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,13,4458-madde-9-chunk-001,4458_gumruk_kanunu/normal/9,4458_gumruk_kanunu,1.0950052738189697,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,14,5326-madde-38-chunk-001,5326_kabahatler_kanunu/normal/38,5326_kabahatler_kanunu,1.099919080734253,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,15,5326-madde-43-a-chunk-001,5326_kabahatler_kanunu/normal/43/a,5326_kabahatler_kanunu,1.104681372642517,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,16,5326-madde-28-chunk-001,5326_kabahatler_kanunu/normal/28,5326_kabahatler_kanunu,1.105650782585144,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,17,4458-madde-235-chunk-002,4458_gumruk_kanunu/normal/235,4458_gumruk_kanunu,1.1236974000930786,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,18,4458-madde-73-chunk-001,4458_gumruk_kanunu/normal/73,4458_gumruk_kanunu,1.1256492137908936,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,19,4458-madde-237-chunk-001,4458_gumruk_kanunu/normal/237,4458_gumruk_kanunu,1.126039981842041,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,20,4458-madde-6-chunk-001,4458_gumruk_kanunu/normal/6,4458_gumruk_kanunu,1.127316951751709,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,21,4458-madde-60-chunk-001,4458_gumruk_kanunu/normal/60,4458_gumruk_kanunu,1.127719759941101,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,22,5326-madde-42-chunk-001,5326_kabahatler_kanunu/normal/42,5326_kabahatler_kanunu,1.1304433345794678,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,23,5326-madde-26-chunk-001,5326_kabahatler_kanunu/normal/26,5326_kabahatler_kanunu,1.134684681892395,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,24,5326-madde-23-chunk-001,5326_kabahatler_kanunu/normal/23,5326_kabahatler_kanunu,1.1434506177902222,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,25,4458-madde-8-chunk-001,4458_gumruk_kanunu/normal/8,4458_gumruk_kanunu,1.1464288234710693,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,26,5326-madde-25-chunk-001,5326_kabahatler_kanunu/normal/25,5326_kabahatler_kanunu,1.1492059230804443,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,27,5326-madde-8-chunk-001,5326_kabahatler_kanunu/normal/8,5326_kabahatler_kanunu,1.1501102447509766,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,28,4458-madde-242-chunk-001,4458_gumruk_kanunu/normal/242,4458_gumruk_kanunu,1.1544936895370483,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,29,5607-madde-3-chunk-002,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,1.1579663753509521,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,30,4458-madde-7-chunk-001,4458_gumruk_kanunu/normal/7,4458_gumruk_kanunu,1.1588730812072754,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,31,4458-madde-230-chunk-001,4458_gumruk_kanunu/normal/230,4458_gumruk_kanunu,1.158937931060791,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,32,4458-madde-233-chunk-001,4458_gumruk_kanunu/normal/233,4458_gumruk_kanunu,1.1606998443603516,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,33,5326-madde-20-chunk-001,5326_kabahatler_kanunu/normal/20,5326_kabahatler_kanunu,1.16172456741333,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,34,4458-madde-225-chunk-001,4458_gumruk_kanunu/normal/225,4458_gumruk_kanunu,1.162613034248352,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,35,4458-madde-63-chunk-001,4458_gumruk_kanunu/normal/63,4458_gumruk_kanunu,1.167513370513916,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,36,4458-madde-241-chunk-002,4458_gumruk_kanunu/normal/241,4458_gumruk_kanunu,1.1705255508422852,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,37,5326-madde-33-chunk-001,5326_kabahatler_kanunu/normal/33,5326_kabahatler_kanunu,1.171113133430481,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,38,4458-madde-234-chunk-001,4458_gumruk_kanunu/normal/234,4458_gumruk_kanunu,1.1723886728286743,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,39,5326-madde-17-chunk-001,5326_kabahatler_kanunu/normal/17,5326_kabahatler_kanunu,1.1778076887130737,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,40,4458-madde-21-chunk-001,4458_gumruk_kanunu/normal/21,4458_gumruk_kanunu,1.177843451499939,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,41,5326-madde-35-chunk-001,5326_kabahatler_kanunu/normal/35,5326_kabahatler_kanunu,1.179185152053833,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,42,4458-madde-229-chunk-001,4458_gumruk_kanunu/normal/229,4458_gumruk_kanunu,1.1846903562545776,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,43,4458-madde-29-chunk-001,4458_gumruk_kanunu/normal/29,4458_gumruk_kanunu,1.1857355833053589,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,44,5607-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,1.1875416040420532,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,45,4458-madde-69-chunk-001,4458_gumruk_kanunu/normal/69,4458_gumruk_kanunu,1.1876296997070312,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,46,4458-madde-5-a-chunk-001,4458_gumruk_kanunu/normal/5/a,4458_gumruk_kanunu,1.1890814304351807,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,47,4458-madde-64-chunk-001,4458_gumruk_kanunu/normal/64,4458_gumruk_kanunu,1.1905887126922607,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,48,5326-madde-36-chunk-001,5326_kabahatler_kanunu/normal/36,5326_kabahatler_kanunu,1.1916121244430542,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,49,5607-madde-19-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/19,5607_kacakcilikla_mucadele_kanunu,1.192413091659546,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",B0,50,5607-madde-22-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/22,5607_kacakcilikla_mucadele_kanunu,1.1931322813034058,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.6666666666666666,0.8
k5607-008,"Etkin pişmanlık gösteren kişi, resmî makamlar haber almadan önce hangi bilgileri verirse ve bu bilgi neyi sağlarsa cezalandırılmaz?",R1,1,5607-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/5,5607_kacakcilikla_mucadele_kanunu,0.9373034238815308,5607_kacakcilikla_mucadele_kanunu/normal/5,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
